Ts,ActE,ActP,RctP,AppP,Fr,PF,V,A
1653997152,601,0,-16,15,5001,14,23367,66
1653997153,601,0,-16,15,5001,14,23347,66
1653997154,601,0,-16,15,5001,14,23342,66
1653997155,601,0,-16,15,5001,14,23364,66
1653997156,601,0,-16,15,5001,14,23363,66
1653997157,601,0,-16,15,5001,14,23345,66
1653997158,601,0,-16,15,5001,14,23351,66
1653997159,601,0,-16,15,5000,14,23365,66
1653997160,601,0,-16,15,5001,14,23358,66
1653997161,601,0,-16,15,5001,14,23363,66
1653997162,601,0,-16,15,5001,14,23349,66
1653997163,601,0,-16,15,5000,14,23357,66
1653997164,601,0,-16,15,5000,14,23363,66
1653997165,601,0,-16,15,5000,14,23361,66
1653997166,601,0,-16,15,5000,14,23372,66
1653997167,601,0,-16,15,5001,14,23370,66
1653997168,601,0,-16,15,5001,14,23353,66
1653997169,601,0,-16,15,5000,14,23352,66
1653997170,601,0,-16,15,5000,14,23372,66
1653997171,601,0,-16,15,5000,14,23362,66
1653997172,601,0,-16,15,5000,14,23358,66
1653997173,601,0,-16,15,5000,14,23356,66
1653997174,601,0,-16,15,5000,14,23366,66
1653997175,601,0,-16,15,5001,14,23380,66
1653997176,601,0,-16,15,5001,14,23364,66
1653997177,601,0,-16,15,5001,14,23358,66
1653997178,601,0,-16,15,5000,14,23377,66
1653997179,601,0,-16,15,5000,14,23388,66
1653997180,601,0,-16,15,5000,14,23388,66
1653997181,601,0,-16,15,5001,14,23382,66
1653997182,601,0,-16,15,5001,14,23389,66
1653997183,601,0,-16,15,5001,14,23387,66
1653997184,601,0,-16,15,5001,14,23385,66
1653997185,601,0,-16,15,5002,14,23396,66
1653997186,601,0,-16,15,5002,14,23394,66
1653997187,601,0,-16,15,5002,14,23384,66
1653997188,601,0,-16,15,5002,14,23383,66
1653997189,601,0,-16,15,5002,14,23387,66
1653997190,601,0,-16,15,5002,14,23394,66
1653997191,601,0,-16,15,5002,14,23377,66
1653997192,601,0,-16,15,5002,14,23385,66
1653997193,601,0,-16,15,5002,14,23376,66
1653997194,601,0,-16,15,5002,14,23375,66
1653997195,601,0,-16,15,5002,14,23387,66
1653997196,601,0,-16,15,5002,14,23386,66
1653997197,601,0,-16,15,5002,14,23365,66
1653997198,601,0,-16,15,5002,14,23360,66
1653997199,601,0,-16,15,5001,13,23354,66
1653997200,601,0,-16,15,5001,14,23363,66
1653997201,601,0,-16,15,5001,15,23370,66
1653997202,601,0,-16,15,5002,14,23365,66
1653997203,601,0,-16,15,5001,14,23343,66
1653997204,601,0,-16,15,5000,14,23353,66
1653997205,601,0,-16,15,4999,14,23372,66
1653997206,601,0,-16,15,4999,14,23379,66
1653997207,601,0,-16,15,5000,13,23386,66
1653997208,601,0,-16,15,5000,14,23418,66
1653997209,601,0,-16,15,4999,14,23410,66
1653997210,601,0,-16,15,5000,14,23449,66
