Ts,ActE,ActP,RctP,AppP,Fr,PF,V,A
1648855061,21499,49,62,80,4998,613,23588,340
1648855062,21499,49,62,80,4999,613,23598,340
1648855063,21499,49,62,80,4999,614,23569,340
1648855064,21499,49,62,80,4999,615,23563,340
1648855065,21499,49,62,80,4999,614,23576,340
1648855066,21499,49,62,80,4999,613,23587,340
1648855067,21499,49,62,79,4999,614,23573,340
1648855068,21499,49,62,80,4998,613,23572,340
1648855069,21499,49,62,80,4998,613,23576,339
1648855070,21499,49,62,80,4998,613,23602,340
1648855071,21499,49,62,80,4998,612,23591,340
1648855072,21499,49,62,80,4998,612,23594,340
1648855073,21499,49,62,80,4998,613,23588,339
1648855074,21499,49,62,80,4999,612,23586,339
1648855075,21499,49,62,80,4999,613,23576,340
1648855076,21499,49,62,80,4999,613,23585,339
1648855077,21499,49,62,80,4999,612,23584,339
1648855078,21499,49,62,80,4998,612,23578,339
1648855079,21499,49,62,80,4999,613,23591,340
1648855080,21499,49,62,80,4999,612,23576,339
1648855081,21499,48,62,79,4999,611,23577,339
1648855082,21499,48,62,80,4999,611,23588,339
1648855083,21499,48,62,80,4999,610,23600,339
1648855084,21499,48,62,79,4999,612,23585,339
1648855085,21499,48,62,79,4999,612,23582,339
1648855086,21499,48,62,79,4999,611,23593,339
1648855087,21499,48,62,79,4999,611,23590,339
1648855088,21499,48,62,79,4999,612,23588,339
1648855089,21499,48,62,79,4999,611,23585,339
1648855090,21499,48,62,79,4999,610,23603,339
1648855091,21499,48,61,79,4999,614,23492,337
1648855092,21499,48,62,79,5000,613,23573,338
1648855093,21499,48,62,79,4999,613,23536,339
1648855094,21499,48,62,79,4999,611,23563,338
1648855095,21499,48,62,79,4999,612,23515,338
1648855096,21499,48,62,79,4999,612,23522,338
1648855097,21499,48,62,79,4999,613,23519,338
1648855098,21499,48,62,79,4999,612,23525,339
1648855099,21499,48,62,79,4999,611,23537,338
1648855100,21499,48,62,79,4999,612,23495,338
1648855101,21499,48,62,79,4998,612,23522,338
1648855102,21499,48,62,79,4999,613,23530,338
1648855103,21499,48,62,79,5000,612,23511,338
1648855104,21499,48,62,79,5000,611,23545,338
1648855105,21499,48,62,79,4999,613,23502,338
1648855106,21499,48,62,79,4999,611,23522,338
1648855107,21499,48,62,79,4999,612,23541,339
1648855108,21500,48,62,79,4999,611,23532,338
1648855109,21500,48,62,79,4999,612,23533,338
1648855110,21500,48,62,79,4999,613,23509,338
1648855111,21500,48,62,79,4999,613,23525,338
1648855112,21500,48,62,79,4999,612,23526,338
1648855113,21500,48,62,79,4999,611,23550,338
1648855114,21500,48,62,79,4999,612,23555,339
1648855115,21500,48,62,79,5000,611,23548,338
1648855116,21500,48,62,79,5000,612,23541,339
1648855117,21500,48,62,79,5000,611,23545,338
1648855118,21500,48,62,79,5000,612,23557,338
1648855119,21500,48,62,79,5000,611,23555,338
1648855120,21500,48,62,79,5000,612,23549,338
1648855121,21500,48,62,79,5000,611,23546,338
1648855122,21500,48,62,79,5000,612,23558,338
1648855123,21500,48,62,79,5000,612,23561,339
1648855124,21500,48,62,79,5001,610,23565,338
1648855125,21500,48,62,79,5000,612,23551,338
1648855126,21500,48,62,79,5000,611,23548,338
1648855127,21500,48,62,79,5000,611,23564,338
1648855128,21500,48,62,79,5000,611,23564,338
1648855129,21500,48,62,79,5000,611,23552,338
1648855130,21500,48,62,79,5000,610,23563,338
1648855131,21500,48,62,79,5000,611,23559,338
1648855132,21500,48,62,79,5000,610,23558,338
1648855133,21500,48,62,79,4999,610,23551,337
1648855134,21500,48,62,79,5000,610,23575,338
1648855135,21500,48,62,79,4999,610,23549,337
1648855136,21500,48,62,79,5000,610,23571,338
1648855137,21500,48,62,79,5000,610,23572,338
1648855138,21500,48,62,79,5000,611,23552,338
1648855139,21500,48,62,79,4999,610,23554,338
1648855140,21500,48,62,79,4999,610,23542,337
1648855141,21500,48,62,79,4999,611,23538,338
1648855142,21500,48,62,79,5000,610,23556,338
1648855143,21500,48,62,79,5000,612,23550,338
1648855144,21500,48,62,79,5000,610,23562,338
1648855145,21500,48,62,79,5000,610,23538,338
1648855146,21500,48,62,79,5000,610,23555,338
1648855147,21500,48,62,79,5000,609,23583,338
1648855148,21500,48,62,79,5000,609,23598,338
1648855149,21500,48,62,79,5001,609,23599,338
1648855150,21500,48,62,79,5001,609,23569,338
1648855151,21500,48,62,79,5001,608,23586,338
1648855152,21500,48,62,79,5001,609,23608,338
1648855153,21500,48,62,79,5001,609,23612,338
1648855154,21500,48,62,79,5001,608,23590,338
1648855155,21500,48,62,79,5001,608,23603,337
1648855156,21500,48,62,79,5001,609,23606,338
1648855157,21500,48,62,79,5001,609,23604,338
1648855158,21500,48,62,79,5001,608,23594,338
1648855159,21500,48,62,79,5001,607,23590,337
1648855160,21500,48,62,79,5002,608,23640,338
1648855161,21500,48,62,79,5002,609,23588,338
1648855162,21500,48,62,79,5002,609,23590,338
1648855163,21500,48,62,79,5001,608,23579,337
1648855164,21500,48,62,79,5002,609,23602,337
1648855165,21500,48,62,79,5002,609,23612,338
1648855166,21500,48,62,79,5002,609,23558,337
1648855167,21500,48,62,79,5001,608,23588,338
1648855168,21500,48,62,79,5002,607,23608,338
1648855169,21500,48,62,79,5001,609,23580,338
1648855170,21500,48,62,79,5002,609,23594,338
1648855171,21500,48,62,79,5002,609,23578,337
1648855172,21500,48,62,79,5001,608,23577,337
1648855173,21500,48,62,79,5001,610,23575,338
1648855174,21500,48,62,79,5001,610,23570,338
1648855175,21500,48,62,79,5002,610,23579,338
1648855176,21500,48,62,79,5001,609,23573,338
1648855177,21500,48,62,79,5002,610,23563,338
1648855178,21500,48,62,79,5002,611,23572,338
1648855179,21500,48,61,79,5002,611,23549,338
1648855180,21500,48,61,79,5002,611,23499,337
1648855181,21500,48,61,79,5002,612,23466,337
1648855182,21500,48,61,79,5002,611,23494,337
1648855183,21501,48,61,79,5002,613,23492,337
1648855184,21501,48,61,79,5002,612,23504,337
1648855185,21501,48,62,79,5002,611,23508,337
1648855186,21501,48,62,79,5001,613,23511,338
1648855187,21501,48,61,79,5001,614,23480,338
1648855188,21501,48,61,79,5001,613,23461,337
1648855189,21501,48,61,79,5001,612,23485,337
1648855190,21501,48,61,79,5002,612,23496,337
1648855191,21501,48,61,79,5002,613,23492,338
1648855192,21501,48,61,79,5002,615,23472,338
1648855193,21501,48,61,79,5001,614,23450,337
1648855194,21501,48,61,79,5002,613,23488,338
1648855195,21501,48,61,79,5003,615,23475,338
1648855196,21501,48,61,79,5004,615,23460,338
1648855197,21501,48,61,79,5003,614,23447,337
1648855198,21501,48,61,79,5002,614,23453,337
1648855199,21501,48,61,79,5002,614,23491,337
1648855200,21501,48,61,79,5003,614,23475,338
1648855201,21501,48,61,78,5002,614,23442,337
1648855202,21501,48,61,79,5001,612,23443,337
1648855203,21501,48,61,79,5001,614,23469,337
1648855204,21501,48,61,79,5001,612,23483,337
1648855205,21501,48,61,78,5001,613,23436,336
1648855206,21501,48,61,78,5000,613,23419,336
1648855207,21501,48,61,79,5000,613,23455,337
1648855208,21501,48,61,79,5000,612,23448,337
1648855209,21501,48,61,79,5000,612,23466,337
1648855210,21501,48,61,78,5000,612,23457,336
1648855211,21501,48,61,78,5000,612,23445,336
1648855212,21501,48,61,79,5000,612,23449,337
1648855213,21501,48,61,78,5000,611,23465,336
1648855214,21501,48,61,78,5000,611,23437,336
1648855215,21501,48,61,78,5000,610,23427,336
1648855216,21501,48,61,79,5000,611,23436,336
1648855217,21501,48,61,78,5000,610,23483,337
1648855218,21501,48,61,78,5000,610,23463,336
