Ts,ActE,ActP,RctP,AppP,Fr,PF,V,A
1639574535,2413,10,-9,14,4999,719,23598,61
1639574536,2413,10,-9,14,4999,719,23598,61
1639574537,2413,10,-9,14,4999,718,23589,61
1639574538,2413,10,-9,14,4999,718,23589,61
1639574539,2413,10,-9,14,4999,717,23584,61
1639574540,2413,10,-9,14,4999,717,23584,61
1639574541,2413,10,-9,14,4999,717,23584,61
1639574545,2413,10,-9,14,4998,716,23612,61
1639574545,2413,10,-9,14,4998,716,23612,61
1639574545,2413,10,-9,14,4998,716,23612,61
1639574545,2413,10,-9,14,4998,714,23591,61
1639574546,2413,10,-9,14,4997,715,23594,61
1639574547,2413,10,-9,14,4997,717,23613,61
1639574549,2413,10,-9,14,4997,714,23599,61
1639574550,2413,10,-9,14,4998,712,23587,61
1639574550,2413,10,-9,14,4998,712,23586,61
1639574551,2413,10,-9,14,4998,712,23582,61
1639574552,2413,10,-9,14,4997,711,23589,61
1639574553,2413,10,-9,14,4997,711,23593,61
1639574554,2413,10,-9,14,4997,711,23593,61
1639574555,2413,10,-9,14,4998,711,23603,61
1639574562,2413,10,-9,14,4999,709,23543,61
1639574562,2413,10,-9,14,4999,714,23532,60
1639574562,2413,10,-9,14,4999,709,23543,61
1639574562,2413,10,-9,14,4999,709,23543,61
1639574562,2413,10,-9,14,4999,709,23543,61
1639574562,2413,10,-9,14,4999,709,23543,61
1639574562,2413,10,-9,14,4999,709,23543,61
1639574563,2413,148,536,683,4998,217,23460,2915
1639574564,2413,144,498,533,4999,245,23476,2504
1639574565,2413,135,459,539,4999,248,23484,2316
1639574566,2413,135,459,539,4999,248,23484,2316
1639574567,2413,133,453,537,4999,247,23481,2244
1639574568,2413,129,440,523,4999,247,23470,2230
1639574569,2413,129,440,523,4999,246,23467,2231
1639574571,2413,134,458,543,4998,246,23488,2314
1639574571,2413,134,458,543,4998,246,23488,2314
1639574572,2413,131,449,533,4999,246,23519,2270
1639574573,2414,130,443,537,4999,246,23523,2241
1639574574,2414,129,437,521,4999,245,23553,2233
1639574575,2414,4,-15,16,4998,258,23589,68
1639574576,2414,4,-15,15,4998,265,23593,66
1639574577,2414,4,-15,15,4998,265,23589,66
1639574578,2414,4,-15,15,4998,265,23589,66
1639574579,2414,3,-15,15,4999,240,23588,64
1639574580,2414,3,-15,15,4998,239,23582,64
1639574581,2414,3,-15,15,4998,238,23575,64
1639574583,2414,3,-14,15,4998,239,23525,64
1639574584,2414,3,-14,15,4998,239,23525,64
1639574584,2414,3,-14,15,4998,239,23525,64
1639574585,2414,3,-14,15,4998,238,23518,64
1639574588,2414,134,438,513,4997,259,23487,2207
1639574588,2414,134,438,513,4997,259,23487,2207
1639574588,2414,134,438,513,4997,259,23487,2207
1639574591,2414,127,416,493,4998,257,23452,2106
1639574591,2414,127,416,493,4998,257,23452,2106
1639574591,2414,131,429,508,4998,259,23439,2169
1639574592,2414,131,430,510,4997,258,23475,2174
1639574593,2414,133,439,519,4997,257,23488,2212
1639574594,2414,128,423,512,4998,256,23494,2138
1639574595,2414,128,423,512,4998,256,23494,2138
1639574596,2414,99,322,426,4998,233,23489,2115
1639574597,2414,99,322,426,4998,233,23489,2115
1639574598,2414,4,-14,15,4998,263,23538,66
1639574599,2414,4,-15,15,4997,264,23551,66
1639574603,2414,3,-14,15,4998,235,23557,64
1639574603,2414,3,-14,15,4998,235,23557,64
1639574603,2414,3,-14,15,4998,235,23557,64
1639574604,2414,3,-14,15,4998,238,23502,64
1639574604,2414,3,-14,15,4998,238,23517,64
1639574605,2414,3,-14,15,4998,238,23504,64
1639574606,2414,3,-14,15,4998,237,23493,64
1639574607,2414,3,-14,15,4998,237,23493,64
1639574608,2414,104,386,507,4998,205,23447,2163
1639574609,2414,131,454,540,4998,242,23433,2305
1639574610,2414,135,462,548,4998,247,23440,2342
1639574611,2414,129,444,536,4998,244,23449,2253
1639574613,2414,127,438,522,4998,243,23440,2228
1639574613,2414,127,438,522,4998,243,23440,2228
1639574614,2414,127,438,522,4998,243,23440,2228
1639574615,2414,127,436,519,4998,244,23476,2215
1639574620,2414,4,-14,15,4998,262,23536,77
1639574620,2414,4,-14,15,4998,262,23536,77
1639574620,2414,4,-14,15,4998,262,23536,77
1639574620,2414,4,-14,15,4998,262,23536,77
1639574620,2414,4,-14,15,4998,262,23536,77
1639574621,2414,4,-15,15,4998,264,23549,66
1639574622,2414,3,-14,15,4999,236,23561,64
1639574624,2414,3,-14,15,4999,237,23548,64
1639574624,2414,3,-14,15,4999,237,23548,64
1639574626,2414,3,-14,15,4998,238,23498,64
1639574626,2414,3,-14,15,4998,238,23498,64
1639574628,2414,3,-14,15,4999,236,23521,64
1639574628,2414,3,-14,15,4999,236,23521,64
1639574629,2414,3,-14,15,4999,236,23521,64
1639574630,2414,121,412,513,4999,236,23448,2189
1639574631,2415,138,453,535,4998,258,23442,2284
1639574632,2415,132,428,507,4998,260,23443,2164
1639574633,2415,130,420,499,4998,260,23453,2130
1639574634,2415,131,422,501,4998,261,23461,2138
1639574635,2415,132,429,502,4998,261,23458,2168
1639574636,2415,131,425,504,4998,259,23447,2152
1639574637,2415,134,435,516,4997,261,23496,2196
1639574638,2415,134,435,516,4997,261,23496,2196
1639574639,2415,133,431,512,4997,260,23498,2179
1639574640,2415,129,420,499,4998,258,23540,2121
1639574641,2415,4,-14,15,4998,250,23569,70
1639574642,2415,4,-15,15,4998,261,23558,66
1639574643,2415,4,-15,15,4997,246,23561,66
1639574645,2415,3,-14,15,4998,234,23558,64
1639574645,2415,3,-14,15,4998,234,23558,64
1639574646,2415,3,-14,15,4998,234,23558,64
1639574647,2415,3,-14,15,4998,235,23545,64
1639574648,2415,3,-14,15,4997,237,23486,64
1639574650,2415,3,-14,15,4997,236,23502,64
1639574650,2415,3,-14,15,4997,236,23502,64
1639574651,2415,3,-14,15,4997,236,23502,64
1639574652,2415,145,543,484,4998,223,23431,2961
1639574653,2415,129,452,536,4997,242,23425,2430
1639574654,2415,130,449,533,4997,243,23439,2277
1639574655,2415,128,444,528,4998,242,23462,2252
1639574656,2415,126,438,521,4998,242,23448,2225
1639574658,2415,131,452,526,4997,243,23449,2292
1639574658,2415,131,452,526,4997,243,23449,2292
1639574659,2415,131,452,526,4997,243,23449,2292
1639574660,2415,128,445,516,4997,243,23496,2254
1639574661,2415,130,451,536,4997,243,23516,2260
1639574662,2415,127,442,527,4999,242,23503,2243
1639574663,2415,4,-14,15,4999,257,23526,67
1639574664,2415,4,-14,15,4999,257,23526,67
1639574665,2415,4,-15,15,4998,263,23531,66
1639574666,2415,4,-15,15,4998,263,23548,66
1639574667,2415,3,-15,15,4998,233,23569,64
1639574668,2415,3,-14,15,4999,234,23548,64
1639574669,2415,3,-14,15,4999,234,23541,64
1639574670,2415,3,-14,15,4998,236,23489,64
1639574671,2415,3,-14,15,4998,236,23489,64
1639574672,2415,3,-14,15,4999,231,23501,64
1639574673,2415,3,-14,15,4999,231,23490,64
1639574674,2415,141,464,513,4998,261,23429,2340
1639574675,2415,133,439,519,4998,261,23437,2179
1639574676,2415,133,439,519,4998,261,23437,2179
1639574677,2416,130,423,502,4998,260,23449,2142
1639574679,2416,130,423,502,4998,259,23428,2143
1639574679,2416,130,423,502,4998,259,23428,2143
1639574680,2416,130,423,502,4998,259,23428,2143
1639574681,2416,133,432,511,4998,260,23455,2182
1639574682,2416,130,427,522,4997,258,23494,2159
1639574683,2416,129,420,503,4998,259,23508,2125
1639574684,2416,130,426,506,4999,259,23509,2154
1639574685,2416,102,331,437,4999,234,23496,1861
1639574686,2416,3,-15,15,4998,253,23541,66
1639574687,2416,3,-15,15,4998,256,23552,66
1639574688,2416,3,-15,15,4998,253,23561,65
