Ts,ActP
1654516165,0
1654516166,0
1654516167,0
1654516168,0
1654516169,0
1654516170,0
1654516171,0
1654516172,0
1654516173,0
1654516174,0
1654516175,0
1654516176,0
1654516177,0
1654516178,0
1654516179,0
1654516180,0
1654516181,0
1654516182,0
1654516183,0
1654516184,0
1654516185,0
1654516186,0
1654516187,0
1654516188,0
1654516189,0
1654516190,0
1654516191,0
1654516192,0
1654516193,0
1654516194,0
1654516195,0
1654516196,0
1654516197,0
1654516198,0
1654516199,0
1654516200,0
1654516201,0
1654516202,0
1654516203,0
1654516204,0
1654516205,0
1654516206,0
1654516207,0
1654516208,0
1654516209,0
1654516210,0
1654516211,0
1654516212,0
1654516213,0
1654516214,0
1654516215,0
1654516216,0
1654516217,0
1654516218,0
1654516219,0
1654516220,0
1654516221,0
1654516222,0
1654516223,0
1654516224,0
1654516225,0
1654516226,0
1654516227,0
1654516228,0
1654516229,0
1654516230,0
1654516231,0
1654516232,0
1654516233,0
1654516234,0
1654516235,0
1654516236,0
1654516237,0
1654516238,0
1654516239,0
1654516240,0
1654516241,0
1654516242,0
1654516243,0
1654516245,0
1654516246,0
1654516247,0
1654516248,0
1654516249,0
1654516250,0
1654516251,0
1654516252,0
1654516253,0
1654516254,0
1654516254,0
1654516255,0
1654516256,0
1654516257,0
1654516258,0
1654516259,0
1654516260,0
1654516261,0
1654516262,0
1654516263,0
1654516264,0
1654516265,0
1654516266,0
1654516267,0
1654516268,0
1654516269,0
1654516270,0
1654516271,0
1654516272,0
1654516273,0
1654516274,0
1654516275,0
1654516276,0
1654516277,0
1654516278,0
1654516279,0
1654516280,0
1654516281,0
1654516282,0
1654516283,0
1654516284,0
1654516285,0
1654516286,0
1654516287,0
1654516288,0
1654516289,0
1654516290,0
1654516291,0
1654516292,0
1654516293,0
1654516294,0
1654516295,0
1654516296,0
1654516297,0
1654516298,0
1654516299,0
1654516300,0
1654516301,0
1654516302,0
1654516303,0
1654516304,0
1654516305,0
1654516306,0
1654516307,0
1654516308,0
1654516309,0
1654516310,0
1654516311,0
1654516312,0
1654516313,0
1654516314,0
1654516315,0
1654516316,0
1654516317,0
1654516318,0
1654516319,0
1654516320,0
1654516321,0
1654516322,0
1654516323,0
1654516324,0
1654516325,0
1654516326,0
1654516327,0
1654516328,0
1654516329,0
1654516330,0
1654516331,0
1654516332,0
1654516333,0
1654516334,0
1654516335,0
1654516336,0
1654516337,0
1654516338,0
1654516339,0
1654516340,0
1654516341,0
1654516342,0
1654516343,0
1654516344,0
1654516345,0
1654516346,0
1654516347,0
1654516348,0
1654516349,0
1654516350,0
1654516351,0
1654516352,0
1654516353,0
1654516354,0
1654516355,0
1654516356,0
1654516357,0
1654516358,0
1654516359,0
1654516360,0
1654516361,0
1654516362,0
1654516363,0
1654516365,0
1654516365,0
1654516366,0
1654516367,0
1654516368,0
1654516369,0
1654516370,0
1654516371,0
1654516372,0
1654516373,0
1654516374,0
1654516375,0
1654516376,0
1654516377,0
1654516378,0
1654516379,0
1654516380,0
1654516381,0
1654516382,0
1654516383,0
1654516385,0
1654516386,0
1654516387,0
1654516388,0
1654516389,0
1654516390,0
1654516391,0
1654516391,0
1654516392,0
1654516393,0
1654516394,0
1654516395,0
1654516398,0
1654516401,0
1654516401,0
1654516401,0
1654516401,0
1654516401,0
1654516402,0
1654516403,0
1654516404,0
1654516405,0
1654516406,0
1654516407,0
1654516408,0
1654516409,0
1654516410,0
1654516411,0
1654516412,0
1654516413,0
1654516414,0
1654516415,0
1654516416,0
1654516417,0
1654516418,0
1654516419,0
1654516420,630
1654516421,593
1654516422,584
1654516423,87
1654516424,55
1654516425,54
1654516426,54
1654516427,53
1654516428,53
1654516429,53
1654516430,54
1654516431,54
1654516432,54
1654516433,54
1654516434,54
1654516435,54
1654516436,54
1654516437,54
1654516438,53
1654516439,53
1654516440,53
1654516441,53
1654516442,53
1654516443,52
1654516444,52
1654516445,52
1654516446,52
1654516447,52
1654516448,52
1654516449,52
1654516450,52
1654516451,52
1654516452,52
1654516453,52
1654516454,52
1654516455,51
1654516456,51
1654516457,51
1654516458,51
1654516459,51
1654516460,51
1654516461,50
1654516462,51
1654516463,51
1654516464,51
1654516465,50
1654516466,51
1654516467,51
1654516468,50
1654516469,50
1654516470,50
1654516471,50
1654516472,50
1654516473,50
1654516474,50
1654516475,50
1654516476,50
1654516477,50
1654516478,50
1654516479,50
1654516480,50
1654516481,50
1654516482,50
1654516483,50
1654516484,50
1654516485,50
1654516486,50
1654516487,50
1654516488,50
1654516489,50
1654516490,50
1654516491,49
1654516492,50
1654516493,50
1654516494,50
1654516495,50
1654516496,50
1654516497,49
1654516498,49
1654516499,50
1654516500,49
1654516501,49
1654516502,49
1654516503,49
1654516504,49
1654516505,49
1654516506,49
1654516507,49
1654516508,49
1654516509,49
1654516510,49
1654516511,49
1654516512,49
1654516513,49
1654516514,50
1654516515,50
1654516516,49
1654516517,49
1654516519,49
1654516520,49
1654516521,49
1654516521,49
1654516523,49
1654516524,49
1654516525,49
1654516526,49
1654516527,49
1654516528,49
1654516529,49
1654516530,49
1654516531,49
1654516531,49
1654516532,49
1654516533,49
1654516534,49
1654516535,49
1654516536,49
1654516537,49
1654516538,49
1654516539,49
1654516540,49
1654516541,49
1654516542,49
1654516543,49
1654516544,49
1654516545,49
1654516546,49
1654516547,49
1654516548,49
1654516549,49
1654516550,49
1654516551,49
1654516552,49
1654516553,49
1654516554,49
1654516555,48
1654516556,49
1654516557,49
1654516558,49
1654516559,48
1654516560,49
1654516561,49
1654516562,49
1654516563,49
1654516564,49
1654516565,49
1654516566,49
1654516567,49
1654516568,49
1654516569,49
1654516570,49
1654516571,49
1654516572,49
1654516573,49
1654516574,48
1654516575,48
1654516576,49
1654516577,49
1654516578,49
1654516579,49
1654516580,48
1654516581,49
1654516582,49
1654516583,49
1654516584,49
1654516585,49
1654516586,49
1654516587,49
1654516588,49
1654516589,48
1654516590,48
1654516591,48
1654516592,49
1654516593,48
1654516594,48
1654516595,48
1654516596,48
1654516597,49
1654516598,48
1654516599,49
1654516600,49
1654516601,49
1654516602,49
1654516603,49
1654516604,49
1654516605,49
1654516606,49
1654516607,49
1654516608,49
1654516609,49
1654516610,49
1654516611,49
1654516612,49
1654516613,49
1654516614,48
1654516615,48
1654516616,49
1654516617,48
1654516618,49
1654516619,48
1654516620,49
1654516621,49
1654516622,48
1654516623,48
1654516624,49
1654516625,48
1654516626,48
1654516627,48
1654516628,48
1654516629,48
1654516630,48
1654516631,48
1654516632,48
1654516633,48
1654516634,48
1654516635,48
1654516636,48
1654516637,48
1654516638,48
1654516639,48
1654516640,48
1654516641,48
1654516642,48
1654516643,48
1654516644,48
1654516645,48
1654516646,48
1654516647,48
1654516648,48
1654516649,48
1654516650,48
1654516651,48
1654516652,48
1654516653,48
1654516654,48
1654516655,48
1654516656,48
1654516657,48
1654516659,48
1654516660,48
1654516661,48
1654516662,48
1654516663,48
1654516664,48
1654516665,48
1654516666,48
1654516667,48
1654516668,47
1654516668,47
1654516669,48
1654516670,48
1654516671,48
1654516672,48
1654516673,47
1654516674,47
1654516675,47
1654516676,47
1654516677,48
1654516678,48
1654516679,48
1654516680,48
1654516681,47
1654516682,47
1654516683,47
1654516684,47
1654516685,47
1654516686,47
1654516687,47
1654516688,47
1654516689,47
1654516690,47
1654516691,47
1654516692,47
1654516693,47
1654516694,47
1654516695,47
1654516696,47
1654516697,47
1654516698,47
1654516699,47
1654516700,47
1654516701,47
1654516702,47
1654516703,47
1654516704,47
1654516705,47
1654516706,47
1654516707,47
1654516708,47
1654516709,47
1654516710,47
1654516711,47
1654516712,47
1654516713,47
1654516714,47
1654516715,47
1654516716,47
1654516717,47
1654516718,47
1654516719,47
1654516720,47
1654516721,47
1654516722,47
1654516723,47
1654516724,47
1654516725,47
1654516726,47
1654516727,47
1654516728,47
1654516729,47
1654516730,47
1654516731,47
1654516732,47
1654516733,47
1654516734,47
1654516735,47
1654516736,47
1654516737,47
1654516738,47
1654516739,47
1654516740,47
1654516741,47
1654516742,47
1654516743,47
1654516744,47
1654516745,47
1654516746,47
1654516747,47
1654516748,47
1654516749,47
1654516750,47
1654516751,47
1654516752,47
1654516753,47
1654516754,47
1654516755,47
1654516756,47
1654516757,47
1654516758,47
1654516759,47
1654516760,47
1654516761,47
1654516762,47
1654516763,47
1654516764,47
1654516765,47
1654516766,47
1654516767,47
1654516768,47
1654516769,47
1654516770,47
1654516771,47
1654516772,47
1654516773,47
1654516774,47
1654516775,47
1654516776,47
1654516777,47
1654516778,47
1654516779,47
1654516780,47
1654516781,47
1654516782,47
1654516783,47
1654516784,47
1654516785,47
1654516786,47
1654516787,47
1654516788,47
1654516789,47
1654516790,47
1654516791,47
1654516792,47
1654516793,47
1654516794,47
1654516795,47
1654516797,47
1654516798,47
1654516799,47
1654516800,47
1654516801,47
1654516802,47
1654516803,47
1654516804,47
1654516804,47
1654516805,47
1654516806,47
1654516807,47
1654516808,47
1654516809,47
1654516810,47
1654516811,47
1654516812,47
1654516813,47
1654516814,47
1654516815,47
1654516816,47
1654516817,47
1654516818,47
1654516819,47
1654516820,47
1654516821,47
1654516822,47
1654516823,47
1654516824,47
1654516825,47
1654516826,47
1654516827,47
1654516828,47
1654516829,47
1654516830,47
1654516831,47
1654516832,47
1654516833,47
1654516834,47
1654516835,47
1654516836,47
1654516837,47
1654516838,47
1654516839,47
1654516840,47
1654516841,47
1654516842,47
1654516843,47
1654516844,47
1654516845,47
1654516846,47
1654516847,47
1654516848,47
1654516849,47
1654516850,47
1654516851,47
1654516852,47
1654516853,47
1654516854,47
1654516855,58
1654516856,62
1654516857,62
1654516858,62
1654516859,62
1654516860,62
1654516861,62
1654516862,62
1654516863,62
1654516864,62
1654516865,51
1654516866,48
1654516867,48
1654516868,48
1654516869,47
1654516870,48
1654516871,48
1654516872,48
1654516873,48
1654516874,48
1654516875,47
1654516876,48
1654516877,47
1654516878,48
1654516879,48
1654516880,47
1654516881,47
1654516882,47
1654516883,48
1654516884,47
1654516885,48
1654516886,48
1654516887,48
1654516888,47
1654516889,47
1654516890,47
1654516891,47
1654516892,47
1654516893,47
1654516894,47
1654516895,47
1654516896,47
1654516897,47
1654516898,47
1654516899,47
1654516900,47
1654516901,47
1654516902,48
1654516903,48
1654516904,48
1654516905,47
1654516906,47
1654516907,48
1654516908,48
1654516909,48
1654516910,48
1654516911,48
1654516912,48
1654516913,47
1654516914,48
1654516915,48
1654516916,48
1654516917,47
1654516918,47
1654516919,47
1654516920,47
1654516921,48
1654516922,48
1654516923,48
1654516924,48
1654516925,48
1654516926,48
1654516927,48
1654516928,48
1654516929,48
1654516930,48
1654516931,48
1654516933,47
1654516934,48
1654516935,48
1654516936,48
1654516937,48
1654516938,48
1654516939,48
1654516940,47
1654516941,47
1654516941,47
1654516942,47
1654516943,47
1654516944,47
1654516945,47
1654516946,47
1654516947,47
1654516949,48
1654516949,48
1654516950,48
1654516951,48
1654516952,47
1654516953,47
1654516954,47
1654516955,47
1654516956,47
1654516957,47
1654516958,47
1654516959,47
1654516960,47
1654516961,47
1654516962,47
1654516963,47
1654516964,47
1654516965,47
1654516966,47
1654516967,47
1654516968,48
1654516969,47
1654516971,48
1654516971,48
1654516972,48
1654516973,48
1654516974,48
1654516975,48
1654516976,48
1654516977,47
1654516978,47
1654516979,47
1654516980,47
1654516981,47
1654516982,47
1654516983,47
1654516984,47
1654516985,47
1654516986,47
1654516987,47
1654516988,47
1654516989,47
1654516990,47
1654516991,47
1654516992,47
1654516993,47
1654516994,47
1654516995,47
1654516996,47
1654516998,47
1654517003,47
1654517003,47
1654517003,47
1654517003,47
1654517003,47
1654517008,47
1654517008,47
1654517008,47
1654517008,47
1654517008,47
1654517008,47
1654517009,47
1654517010,47
1654517011,48
1654517012,48
1654517013,47
1654517014,47
1654517015,47
1654517016,47
1654517017,47
1654517018,47
1654517019,47
1654517020,47
1654517021,47
1654517022,47
1654517023,47
1654517024,47
1654517025,47
1654517026,47
1654517027,47
1654517028,47
1654517029,47
1654517030,47
1654517031,47
1654517032,47
1654517033,47
1654517034,47
1654517035,47
1654517036,48
1654517037,48
1654517038,47
1654517039,47
1654517040,47
1654517041,47
1654517042,47
1654517043,47
1654517044,47
1654517045,47
1654517046,47
1654517047,47
1654517048,47
1654517049,47
1654517050,47
1654517051,47
1654517052,47
1654517053,47
1654517054,47
1654517055,47
1654517056,47
1654517057,47
1654517058,47
1654517059,47
1654517060,47
1654517061,47
1654517062,47
1654517063,47
1654517064,47
1654517065,47
1654517067,47
1654517067,47
1654517069,47
1654517069,47
1654517070,47
1654517071,47
1654517073,47
1654517074,47
1654517075,47
1654517076,47
1654517077,47
1654517078,47
1654517079,47
1654517080,47
1654517080,47
1654517081,47
1654517082,47
1654517083,47
1654517084,47
1654517085,47
1654517086,47
1654517087,47
1654517088,47
1654517089,47
1654517090,47
1654517091,47
1654517092,47
1654517093,47
1654517094,47
1654517095,47
1654517096,47
1654517097,47
1654517098,47
1654517099,47
1654517100,47
1654517101,47
1654517102,47
1654517103,47
1654517104,47
1654517105,47
1654517106,47
1654517107,47
1654517108,47
1654517109,47
1654517110,47
1654517111,47
1654517112,47
1654517113,47
1654517114,47
1654517115,47
1654517116,47
1654517117,47
1654517118,47
1654517119,47
1654517120,47
1654517121,47
1654517122,47
1654517123,47
1654517124,47
1654517125,47
1654517126,47
1654517127,47
1654517128,47
1654517129,47
1654517130,47
1654517131,47
1654517132,47
1654517133,47
1654517134,47
1654517135,47
1654517136,47
1654517137,47
1654517138,47
1654517139,47
1654517140,47
1654517141,47
1654517142,47
1654517143,47
1654517144,47
1654517145,47
1654517146,47
1654517147,47
1654517148,47
1654517149,47
1654517150,47
1654517151,47
1654517152,47
1654517153,47
1654517154,47
1654517155,47
1654517156,47
1654517157,47
1654517158,47
1654517159,47
1654517160,47
1654517161,47
1654517162,47
1654517163,47
1654517164,47
1654517165,47
1654517166,47
1654517167,47
1654517168,47
1654517169,47
1654517170,47
1654517171,47
1654517172,47
1654517174,47
1654517174,46
1654517175,47
1654517176,47
1654517177,47
1654517178,47
1654517179,47
1654517180,47
1654517181,47
1654517182,47
1654517183,47
1654517184,47
1654517185,47
1654517186,47
1654517187,47
1654517188,47
1654517189,47
1654517190,47
1654517191,47
1654517192,47
1654517193,47
1654517194,47
1654517195,47
1654517196,47
1654517197,47
1654517198,47
1654517199,47
1654517200,47
1654517202,47
1654517202,47
1654517203,47
1654517205,47
1654517206,47
1654517207,47
1654517208,47
1654517209,47
1654517210,47
1654517211,47
1654517212,47
1654517213,47
1654517214,47
1654517215,47
1654517216,47
1654517217,47
1654517218,47
1654517219,47
1654517219,47
1654517220,47
1654517221,47
1654517222,47
1654517223,47
1654517224,47
1654517225,47
1654517226,47
1654517227,47
1654517228,47
1654517229,47
1654517230,47
1654517231,47
1654517232,47
1654517233,47
1654517234,47
1654517235,47
1654517236,47
1654517237,47
1654517238,47
1654517239,47
1654517240,47
1654517241,47
1654517242,47
1654517243,47
1654517244,46
1654517245,46
1654517246,46
1654517247,47
1654517248,47
1654517249,47
1654517250,47
1654517251,47
1654517252,47
1654517253,47
1654517254,47
1654517255,47
1654517256,47
1654517257,47
1654517258,47
1654517259,47
1654517260,47
1654517261,47
1654517262,47
1654517263,47
1654517264,47
1654517265,46
1654517266,47
1654517267,47
1654517268,47
1654517269,47
1654517270,47
1654517271,47
1654517272,47
1654517273,47
1654517274,47
1654517275,47
1654517276,47
1654517277,47
1654517278,47
1654517279,47
1654517280,47
1654517281,47
1654517282,47
1654517283,47
1654517284,46
1654517285,47
1654517286,47
1654517287,47
1654517288,47
1654517289,47
1654517290,46
1654517291,46
1654517292,47
1654517293,47
1654517294,46
1654517295,46
1654517296,47
1654517297,47
1654517298,46
1654517299,47
1654517300,47
1654517301,47
1654517302,47
1654517303,46
1654517304,46
1654517305,47
1654517306,47
1654517307,47
1654517308,47
1654517309,47
1654517310,47
1654517311,46
1654517312,47
1654517313,47
1654517314,47
1654517315,47
1654517316,47
1654517317,46
1654517318,46
1654517319,47
1654517320,47
1654517321,46
1654517322,47
1654517323,47
1654517324,47
1654517325,47
1654517326,47
1654517327,47
1654517328,46
1654517329,47
1654517330,47
1654517331,46
1654517332,47
1654517333,46
1654517334,47
1654517335,47
1654517336,47
1654517337,47
1654517338,47
1654517339,46
1654517340,46
1654517341,47
1654517342,47
1654517343,47
1654517344,47
1654517345,46
1654517347,46
1654517347,46
1654517349,46
1654517350,47
1654517351,46
1654517352,46
1654517353,46
1654517354,47
1654517355,46
1654517356,46
1654517356,46
1654517357,47
1654517358,47
1654517359,47
1654517360,46
1654517361,46
1654517362,47
1654517363,46
1654517364,47
1654517365,47
1654517366,47
1654517367,46
1654517368,47
1654517369,47
1654517370,47
1654517371,47
1654517372,47
1654517373,47
1654517374,47
1654517375,47
1654517376,47
1654517377,47
1654517378,47
1654517379,47
1654517380,47
1654517381,46
1654517382,46
1654517383,46
1654517384,47
1654517385,47
1654517386,47
1654517387,47
1654517388,47
1654517389,47
1654517390,46
1654517391,47
1654517392,47
1654517393,46
1654517394,46
1654517395,46
1654517396,47
1654517397,47
1654517398,47
1654517399,47
1654517400,47
1654517401,47
1654517402,47
1654517403,47
1654517404,47
1654517405,47
1654517406,47
1654517407,47
1654517408,47
1654517409,47
1654517410,47
1654517411,47
1654517412,46
1654517413,47
1654517414,47
1654517415,47
1654517416,47
1654517417,46
1654517418,46
1654517419,47
1654517420,46
1654517421,46
1654517422,46
1654517423,46
1654517424,46
1654517425,46
1654517426,46
1654517427,47
1654517428,47
1654517429,46
1654517430,46
1654517431,46
1654517432,47
1654517433,47
1654517434,47
1654517435,47
1654517436,47
1654517437,46
1654517438,46
1654517439,47
1654517440,47
1654517441,47
1654517442,46
1654517443,46
1654517444,46
1654517445,46
1654517446,46
1654517447,46
1654517448,46
1654517449,46
1654517450,46
1654517451,46
1654517452,46
1654517453,46
1654517454,46
1654517455,46
1654517456,46
1654517457,46
1654517458,46
1654517459,47
1654517460,46
1654517461,46
1654517462,46
1654517463,46
1654517464,46
1654517465,46
1654517466,46
1654517467,46
1654517468,46
1654517469,46
1654517470,46
1654517471,46
1654517472,46
1654517473,46
1654517474,46
1654517475,46
1654517476,46
1654517477,46
1654517478,46
1654517479,46
1654517480,46
1654517481,46
1654517482,46
1654517483,46
1654517484,46
1654517485,46
1654517487,46
1654517487,46
1654517489,46
1654517490,46
1654517491,46
1654517492,47
1654517493,46
1654517493,46
1654517494,46
1654517495,46
1654517496,46
1654517497,46
1654517498,46
1654517499,46
1654517500,46
1654517501,46
1654517502,46
1654517503,46
1654517504,46
1654517505,46
1654517506,46
1654517507,46
1654517508,47
1654517509,47
1654517510,47
1654517511,47
1654517512,47
1654517513,47
1654517514,47
1654517515,46
1654517516,46
1654517517,46
1654517518,46
1654517519,46
1654517520,46
1654517521,46
1654517522,47
1654517523,46
1654517524,46
1654517525,46
1654517526,46
1654517527,46
1654517528,46
1654517529,46
1654517530,46
1654517531,46
1654517532,46
1654517533,46
1654517534,47
1654517535,46
1654517536,46
1654517537,46
1654517538,46
1654517539,46
1654517540,47
1654517541,46
1654517542,47
1654517543,46
1654517544,46
1654517545,47
1654517546,46
1654517547,46
1654517548,46
1654517549,46
1654517550,46
1654517551,46
1654517552,46
1654517553,46
1654517554,47
1654517555,46
1654517556,46
1654517557,46
1654517558,47
1654517559,46
1654517560,47
1654517561,47
1654517562,47
1654517563,46
1654517564,46
1654517565,46
1654517566,46
1654517567,46
1654517568,46
1654517569,46
1654517570,46
1654517571,46
1654517572,46
1654517573,46
1654517574,46
1654517575,46
1654517576,46
1654517577,46
1654517578,46
1654517579,46
1654517580,46
1654517581,46
1654517582,46
1654517583,46
1654517584,46
1654517585,46
1654517586,46
1654517587,46
1654517588,46
1654517589,46
1654517590,46
1654517591,46
1654517592,46
1654517593,46
1654517594,46
1654517595,46
1654517596,46
1654517599,46
1654517602,46
1654517602,46
1654517602,46
1654517602,46
1654517602,46
1654517603,46
1654517604,46
1654517605,46
1654517606,46
1654517607,46
1654517608,46
1654517609,46
1654517610,46
1654517611,46
1654517612,46
1654517614,46
1654517614,46
1654517615,46
1654517617,46
1654517617,46
1654517618,46
1654517620,46
1654517620,46
1654517622,46
1654517622,46
1654517624,46
1654517625,46
1654517626,46
1654517627,46
1654517628,46
1654517629,46
1654517630,46
1654517631,46
1654517632,46
1654517632,46
1654517633,46
1654517634,46
1654517635,46
1654517636,46
1654517637,46
1654517638,46
1654517639,46
1654517640,46
1654517641,46
1654517642,47
1654517643,46
1654517644,46
1654517645,46
1654517646,46
1654517647,46
1654517648,46
1654517649,46
1654517650,46
1654517651,46
1654517652,46
1654517653,46
1654517654,46
1654517655,46
1654517656,46
1654517657,46
1654517658,46
1654517659,46
1654517660,46
1654517661,46
1654517662,46
1654517663,46
1654517664,46
1654517665,46
1654517666,46
1654517667,46
1654517668,46
1654517669,46
1654517670,46
1654517671,46
1654517672,46
1654517673,46
1654517674,46
1654517675,46
1654517676,46
1654517677,46
1654517678,46
1654517679,46
1654517680,46
1654517681,46
1654517682,46
1654517683,46
1654517684,46
1654517685,46
1654517686,46
1654517687,46
1654517688,46
1654517689,46
1654517690,46
1654517691,46
1654517692,46
1654517693,46
1654517694,46
1654517695,46
1654517696,46
1654517697,46
1654517698,46
1654517699,46
1654517700,46
1654517701,46
1654517702,46
1654517703,46
1654517704,46
1654517705,46
1654517706,46
1654517707,46
1654517708,46
1654517709,46
1654517710,46
1654517711,46
1654517712,46
1654517713,46
1654517714,46
1654517715,46
1654517716,46
1654517717,46
1654517718,46
1654517719,46
1654517720,46
1654517721,46
1654517722,46
1654517723,46
1654517724,46
1654517725,46
1654517726,46
1654517727,46
1654517728,46
1654517729,46
1654517730,46
1654517731,46
1654517732,46
1654517733,46
1654517734,46
1654517735,46
1654517736,46
1654517737,46
1654517738,46
1654517739,46
1654517740,46
1654517741,46
1654517742,46
1654517743,46
1654517744,46
1654517745,46
1654517746,46
1654517747,46
1654517748,46
1654517749,46
1654517750,46
1654517751,46
1654517753,46
1654517754,46
1654517755,46
1654517756,46
1654517757,46
1654517758,46
1654517759,46
1654517759,46
1654517761,46
1654517762,46
1654517763,46
1654517764,46
1654517765,46
1654517766,46
1654517767,46
1654517768,46
1654517769,46
1654517769,46
1654517770,46
1654517771,46
1654517772,46
1654517773,46
1654517774,46
1654517775,46
1654517776,46
1654517777,46
1654517778,46
1654517779,46
1654517780,46
1654517781,46
1654517782,46
1654517783,46
1654517784,46
1654517785,46
1654517786,46
1654517787,46
1654517788,46
1654517789,46
1654517790,46
1654517791,46
1654517792,46
1654517793,46
1654517794,46
1654517795,46
1654517796,46
1654517797,46
1654517798,46
1654517799,46
1654517800,46
1654517801,46
1654517802,46
1654517803,46
1654517804,46
1654517805,46
1654517806,46
1654517807,46
1654517808,46
1654517809,46
1654517810,45
1654517811,46
1654517812,46
1654517813,46
1654517814,46
1654517815,46
1654517816,46
1654517817,46
1654517818,46
1654517819,46
1654517820,46
1654517821,46
1654517822,46
1654517823,46
1654517824,46
1654517825,46
1654517826,46
1654517827,46
1654517828,46
1654517829,46
1654517830,46
1654517831,46
1654517832,46
1654517833,46
1654517834,46
1654517835,46
1654517836,46
1654517837,46
1654517838,45
1654517839,46
1654517840,46
1654517841,46
1654517842,46
1654517843,46
1654517844,46
1654517845,46
1654517846,46
1654517847,46
1654517848,46
1654517849,46
1654517850,46
1654517851,46
1654517852,46
1654517853,46
1654517854,46
1654517855,46
1654517859,46
1654517859,46
1654517859,46
1654517859,46
1654517860,46
1654517861,46
1654517862,46
1654517863,46
1654517864,46
1654517865,46
1654517866,46
1654517867,46
1654517868,46
1654517869,46
1654517870,46
1654517871,46
1654517872,46
1654517873,46
1654517874,46
1654517875,46
1654517876,46
1654517877,46
1654517878,45
1654517879,46
1654517880,46
1654517881,46
1654517882,46
1654517883,46
1654517884,46
1654517885,46
1654517886,46
1654517887,46
1654517888,46
1654517889,46
1654517890,45
1654517891,45
1654517892,45
1654517893,46
1654517894,46
1654517895,46
1654517896,46
1654517897,46
1654517898,46
1654517899,46
1654517900,46
1654517901,46
1654517902,46
1654517903,46
1654517904,46
1654517905,46
1654517906,46
1654517907,46
1654517908,46
1654517909,46
1654517912,46
1654517912,46
1654517912,46
1654517913,46
1654517914,46
1654517915,46
1654517916,46
1654517917,46
1654517920,46
1654517920,46
1654517920,46
1654517921,46
1654517922,46
1654517923,46
1654517924,46
1654517925,46
1654517926,46
1654517927,46
1654517928,46
1654517929,46
1654517932,46
1654517932,46
1654517932,46
1654517933,46
1654517934,45
1654517935,45
1654517937,45
1654517938,46
1654517939,46
1654517940,46
1654517940,46
1654517941,46
1654517944,46
1654517944,46
1654517944,46
1654517945,46
1654517946,46
1654517947,46
1654517948,46
1654517949,46
1654517950,46
1654517952,46
1654517952,46
1654517953,46
1654517954,46
1654517955,46
1654517956,46
1654517957,46
1654517958,46
1654517959,46
1654517960,46
1654517961,46
1654517962,46
1654517963,46
1654517964,46
1654517965,46
1654517966,46
1654517967,46
1654517968,46
1654517969,46
1654517970,46
1654517971,46
1654517972,46
1654517973,46
1654517974,46
1654517975,46
1654517976,46
1654517977,46
1654517978,46
1654517979,46
1654517980,46
1654517981,46
1654517982,46
1654517983,46
1654517984,46
1654517985,45
1654517986,45
1654517987,45
1654517988,45
1654517989,45
1654517990,45
1654517991,45
1654517992,46
1654517993,46
1654517994,45
1654517995,46
1654517996,45
1654517997,46
1654517998,45
1654517999,46
1654518000,46
1654518001,45
1654518002,45
1654518003,46
1654518004,46
1654518005,45
1654518006,45
1654518007,45
1654518008,46
1654518009,46
1654518010,45
1654518011,46
1654518012,46
1654518013,45
1654518014,45
1654518015,45
1654518016,45
1654518017,45
1654518018,45
1654518019,46
1654518020,46
1654518021,46
1654518022,45
1654518023,45
1654518024,45
1654518025,45
1654518026,45
1654518027,46
1654518028,45
1654518029,46
1654518030,46
1654518031,46
1654518032,46
1654518033,46
1654518034,46
1654518035,46
1654518036,46
1654518037,46
1654518038,46
1654518039,46
1654518040,46
1654518041,46
1654518042,46
1654518043,46
1654518044,46
1654518045,46
1654518046,46
1654518047,46
1654518048,46
1654518049,45
1654518050,45
1654518051,46
1654518052,46
1654518053,46
1654518054,45
1654518055,46
1654518056,46
1654518057,46
1654518058,46
1654518059,46
1654518060,46
1654518061,45
1654518062,45
1654518063,46
1654518064,45
1654518065,45
1654518066,45
1654518067,45
1654518068,45
1654518069,45
1654518070,45
1654518072,45
1654518073,45
1654518073,45
1654518075,45
1654518076,45
1654518077,45
1654518078,45
1654518079,45
1654518079,45
1654518080,45
1654518081,45
1654518082,46
1654518083,45
1654518084,46
1654518085,45
1654518086,45
1654518087,45
1654518088,45
1654518089,45
1654518090,45
1654518091,45
1654518092,45
1654518093,45
1654518094,45
1654518095,46
1654518096,46
1654518097,46
1654518098,45
1654518099,45
1654518100,45
1654518101,45
1654518102,45
1654518103,45
1654518104,46
1654518105,46
1654518106,45
1654518107,45
1654518108,45
1654518109,45
1654518110,45
1654518111,45
1654518112,45
1654518113,45
1654518114,45
1654518115,45
1654518116,45
1654518117,45
1654518118,45
1654518119,45
1654518120,45
1654518121,45
1654518122,45
1654518123,46
1654518124,46
1654518125,45
1654518126,45
1654518127,45
1654518128,45
1654518129,45
1654518130,46
1654518131,46
1654518132,45
1654518133,45
1654518134,45
1654518135,46
1654518136,46
1654518137,45
1654518138,46
1654518139,45
1654518140,45
1654518141,45
1654518142,46
1654518143,45
1654518144,46
1654518145,46
1654518146,46
1654518147,46
1654518148,46
1654518149,46
1654518150,46
1654518151,46
1654518152,46
1654518153,46
1654518154,46
1654518155,46
1654518156,45
1654518157,46
1654518158,46
1654518159,46
1654518160,46
1654518161,46
1654518162,46
