Ts,ActE,ActP,RctP,AppP,Fr,PF,V,A
1654528460,6367,51,61,80,4999,632,23428,345
1654528461,6367,51,61,80,4999,632,23410,345
1654528462,6367,51,61,80,4998,631,23415,345
1654528463,6367,50,61,80,4998,631,23421,344
1654528464,6367,51,61,80,4998,632,23412,345
1654528465,6367,50,61,80,4998,629,23417,344
1654528466,6367,50,61,80,4997,629,23421,344
1654528467,6367,50,61,80,4997,630,23401,344
1654528468,6367,50,61,80,4997,631,23377,344
1654528469,6367,50,61,80,4997,630,23383,344
1654528470,6367,50,61,80,4997,631,23399,344
1654528471,6367,50,61,80,4998,631,23396,345
1654528472,6367,51,61,80,4998,632,23399,345
1654528473,6367,51,61,80,4998,633,23391,345
1654528474,6367,50,61,80,4998,631,23397,344
1654528475,6367,50,61,80,4997,631,23399,345
1654528476,6367,50,61,80,4997,631,23401,345
1654528477,6367,50,61,80,4997,631,23406,345
1654528478,6367,50,61,80,4998,630,23422,344
1654528479,6368,50,61,80,4998,629,23411,344
1654528480,6368,50,61,80,4997,630,23413,344
1654528481,6368,51,62,80,4997,630,23439,345
1654528481,6368,51,62,80,4997,630,23439,345
1654528482,6368,50,62,80,4997,628,23447,344
1654528483,6368,50,62,80,4997,629,23440,344
1654528484,6368,50,61,80,4997,630,23431,345
1654528485,6368,51,62,80,4997,629,23439,345
1654528487,6368,50,62,80,4997,630,23437,345
1654528487,6368,50,62,80,4997,630,23437,345
1654528488,6368,50,61,80,4997,630,23428,345
1654528490,6368,50,61,80,4997,630,23431,345
1654528490,6368,50,61,80,4997,630,23431,345
1654528491,6368,51,62,80,4997,631,23434,345
1654528493,6368,50,62,80,4998,628,23461,345
1654528493,6368,50,61,80,4999,629,23439,344
1654528494,6368,51,61,80,4999,631,23424,345
1654528495,6368,50,61,80,4998,629,23399,344
1654528496,6368,50,61,80,4997,629,23398,344
1654528497,6368,50,61,80,4998,630,23404,344
1654528498,6368,50,61,80,4998,630,23417,344
1654528499,6368,50,61,80,4999,630,23403,345
1654528500,6368,50,61,80,4999,628,23421,344
1654528501,6368,50,61,80,4998,628,23427,344
1654528502,6368,50,62,80,4998,628,23442,345
1654528503,6368,50,62,80,4998,630,23447,344
1654528504,6368,50,61,80,4999,628,23418,343
1654528505,6368,50,61,80,4998,627,23412,343
1654528506,6368,50,61,80,4998,626,23422,343
1654528507,6368,50,61,80,4999,629,23441,344
1654528508,6368,50,61,80,5000,627,23418,343
1654528509,6368,50,62,80,5000,623,23538,343
1654528510,6368,50,62,80,4999,622,23536,343
1654528511,6368,50,62,80,4998,624,23533,343
1654528512,6368,50,62,80,4999,622,23535,343
1654528513,6368,50,62,80,5000,622,23534,343
1654528514,6368,50,62,80,4999,623,23519,343
1654528515,6368,50,62,80,4999,622,23520,343
1654528516,6368,50,62,80,4999,622,23523,343
1654528517,6368,50,62,80,4999,623,23535,343
1654528518,6368,50,62,80,4999,624,23534,343
1654528520,6368,50,62,80,4999,621,23528,343
1654528520,6368,50,62,80,4999,620,23540,342
1654528521,6368,50,62,80,5000,622,23534,343
1654528522,6368,50,62,80,5000,622,23519,343
1654528523,6368,50,62,80,4999,622,23516,342
1654528524,6368,50,62,80,4999,621,23499,342
1654528525,6368,49,62,80,4998,620,23499,342
1654528526,6368,50,62,80,4999,622,23507,342
1654528527,6368,49,62,80,5000,621,23505,342
1654528528,6368,49,62,80,5000,619,23504,341
1654528529,6368,49,62,80,4999,619,23501,341
1654528531,6368,49,62,80,4999,620,23502,342
1654528531,6368,49,62,80,4998,618,23544,342
1654528532,6368,49,62,80,4998,617,23548,341
1654528533,6368,49,62,80,4998,618,23549,342
1654528535,6368,49,62,80,4998,618,23572,342
1654528536,6368,49,62,80,4998,618,23563,342
1654528536,6368,49,62,80,4998,618,23563,342
1654528538,6368,49,62,80,4998,617,23561,341
1654528538,6368,49,62,80,4998,617,23554,341
1654528540,6368,49,62,80,4997,618,23558,342
1654528541,6368,49,62,80,4998,618,23560,342
1654528541,6368,49,62,80,4998,617,23560,341
1654528542,6368,49,62,80,4999,617,23566,342
1654528543,6368,49,62,80,4999,618,23583,342
1654528544,6368,49,62,80,4998,617,23571,342
1654528545,6368,49,62,80,4998,617,23579,341
1654528546,6368,49,62,80,4998,617,23582,342
1654528547,6368,49,62,80,4998,617,23562,342
1654528548,6368,49,62,80,4998,618,23552,341
1654528549,6368,49,62,80,4997,617,23544,341
1654528550,6368,49,62,80,4997,617,23561,341
1654528551,6369,49,62,80,4998,615,23567,341
1654528552,6369,49,62,80,4998,617,23556,341
1654528553,6369,49,62,80,4998,616,23544,341
1654528554,6369,49,62,80,4998,616,23551,341
1654528555,6369,49,62,80,4998,616,23571,341
1654528556,6369,49,62,80,4999,615,23559,340
1654528557,6369,49,62,80,4999,615,23561,341
1654528558,6369,49,62,80,4999,615,23559,340
1654528559,6369,49,62,80,4999,615,23545,340
1654528560,6369,49,62,80,4999,615,23563,340
1654528561,6369,49,62,80,4999,615,23558,340
1654528562,6369,49,62,80,4999,614,23562,341
1654528563,6369,49,62,80,4999,615,23545,340
1654528564,6369,49,62,80,4999,615,23556,341
1654528565,6369,49,62,80,4999,616,23552,341
1654528566,6369,49,62,80,4999,615,23570,341
1654528567,6369,49,62,80,4999,615,23565,341
1654528568,6369,49,62,80,4999,617,23559,341
1654528569,6369,49,62,80,4998,615,23574,341
1654528570,6369,49,62,80,4999,615,23581,341
1654528572,6369,49,62,80,4999,616,23570,341
1654528572,6369,49,62,80,5000,616,23591,341
1654528573,6369,49,62,80,5000,616,23585,341
1654528574,6369,49,62,80,5000,616,23593,342
1654528575,6369,49,62,80,5000,616,23595,342
1654528576,6369,49,62,80,5000,615,23584,341
1654528577,6369,49,62,80,4999,615,23574,341
1654528578,6369,49,62,80,4999,615,23579,340
1654528580,6369,49,62,80,4999,615,23574,341
1654528580,6369,49,62,80,4999,614,23570,341
1654528581,6369,49,62,80,4999,615,23573,341
1654528583,6369,49,62,80,4999,615,23549,340
1654528584,6369,49,62,80,4998,614,23555,340
1654528584,6369,49,62,80,4998,615,23563,341
1654528585,6369,49,62,80,4998,615,23532,340
1654528586,6369,49,62,80,4999,616,23534,340
1654528588,6369,49,62,79,4999,615,23528,340
1654528589,6369,49,62,79,4998,613,23531,339
1654528590,6369,49,62,79,4998,614,23537,340
1654528591,6369,49,62,80,4998,614,23551,340
1654528591,6369,49,62,79,4998,614,23539,340
1654528592,6369,49,62,80,4998,614,23554,340
1654528593,6369,49,62,80,4999,614,23548,340
1654528594,6369,49,62,80,4999,615,23537,340
1654528595,6369,49,62,80,4999,614,23543,340
1654528596,6369,49,62,80,5000,614,23540,340
1654528597,6369,49,62,80,4999,615,23527,340
1654528598,6369,49,62,80,4999,615,23521,340
1654528599,6369,49,62,80,5000,614,23542,340
1654528601,6369,49,62,80,5000,614,23550,340
1654528601,6369,49,62,80,5001,616,23540,340
1654528603,6369,49,62,80,5000,615,23533,340
1654528604,6369,49,62,80,5000,615,23536,340
1654528605,6369,49,62,80,4999,614,23542,340
1654528606,6369,49,62,79,4999,615,23531,340
1654528606,6369,49,62,80,4999,615,23537,340
1654528607,6369,49,62,79,5000,614,23535,340
1654528608,6369,49,62,79,4999,615,23492,340
1654528610,6369,49,62,79,4999,617,23478,340
1654528611,6369,49,62,79,4998,616,23471,340
1654528612,6369,49,62,79,4998,615,23475,339
1654528613,6369,49,62,79,4998,615,23483,339
1654528614,6369,49,62,79,4998,616,23470,339
1654528615,6369,49,62,79,4998,615,23500,339
1654528615,6369,49,62,79,4998,615,23500,339
1654528616,6369,48,62,79,4998,614,23493,339
1654528617,6369,49,62,79,4998,613,23525,339
1654528618,6369,49,62,80,4998,613,23558,340
1654528619,6369,49,62,79,4998,612,23554,340
1654528622,6369,49,62,79,4998,613,23559,339
1654528622,6369,49,62,79,4998,613,23559,339
1654528622,6369,49,62,79,4998,613,23559,339
1654528623,6369,49,62,79,4998,613,23541,339
1654528624,6369,48,62,79,4998,611,23544,339
1654528625,6370,48,62,79,4999,612,23538,339
1654528626,6370,49,62,80,4998,613,23572,340
1654528627,6370,49,62,80,4998,613,23572,340
1654528628,6370,49,62,80,4998,612,23564,339
1654528629,6370,49,62,80,4998,613,23555,340
1654528630,6370,49,62,80,4998,614,23546,340
1654528631,6370,49,62,80,4997,612,23566,340
1654528632,6370,49,62,80,4997,612,23563,340
1654528633,6370,49,62,79,4998,612,23565,339
1654528635,6370,49,62,80,4997,612,23559,340
1654528635,6370,49,62,80,4997,612,23559,340
1654528637,6370,49,62,80,4997,612,23594,340
1654528637,6370,49,62,80,4997,612,23594,340
1654528638,6370,49,62,80,4998,613,23586,340
1654528639,6370,49,62,80,4998,612,23552,340
1654528641,6370,49,62,80,4998,613,23568,340
1654528642,6370,49,62,80,4998,614,23550,340
1654528643,6370,49,62,79,4998,614,23539,340
1654528644,6370,49,62,79,4998,614,23532,339
1654528645,6370,49,62,79,4998,614,23518,339
1654528646,6370,49,62,79,4998,614,23519,339
1654528647,6370,49,62,79,4997,613,23527,340
1654528648,6370,48,62,79,4997,613,23520,339
1654528649,6370,49,62,80,4998,613,23541,340
1654528650,6370,49,62,79,4998,614,23528,339
1654528650,6370,49,62,79,4998,614,23528,339
1654528652,6370,48,62,79,4997,613,23514,339
1654528652,6370,48,62,79,4997,613,23514,339
1654528653,6370,48,62,79,4997,613,23515,339
1654528654,6370,48,62,79,4997,613,23524,339
1654528655,6370,49,62,79,4998,613,23520,339
1654528656,6370,48,62,79,4999,613,23522,339
1654528657,6370,48,62,79,4998,613,23517,339
1654528658,6370,48,62,79,4998,613,23520,339
1654528659,6370,48,62,79,4998,611,23539,339
1654528660,6370,48,62,79,4998,610,23543,339
1654528661,6370,48,62,79,4998,613,23543,339
1654528662,6370,49,62,79,4998,612,23555,339
1654528663,6370,48,62,79,4999,613,23546,339
1654528664,6370,48,62,79,4999,611,23550,339
1654528665,6370,49,62,79,4999,612,23559,340
1654528666,6370,49,62,79,4999,614,23521,339
1654528667,6370,49,62,79,4998,613,23528,339
1654528668,6370,49,62,80,4998,614,23549,340
1654528669,6370,49,62,80,4999,614,23561,340
1654528670,6370,49,62,80,4999,614,23546,340
1654528671,6370,49,62,79,4999,614,23543,339
1654528672,6370,49,62,80,5000,613,23549,339
1654528673,6370,49,62,80,5000,615,23558,340
1654528674,6370,49,62,80,4999,614,23541,340
1654528675,6370,49,62,79,4999,613,23544,339
1654528676,6370,49,62,79,4999,613,23557,339
1654528677,6370,48,62,79,4999,612,23546,339
1654528678,6370,48,62,79,4999,612,23553,339
1654528679,6370,48,62,79,5000,611,23565,339
1654528680,6370,48,62,79,5000,611,23553,339
1654528681,6370,48,62,79,4999,611,23555,339
1654528682,6370,48,62,79,4999,611,23545,339
1654528683,6370,48,62,79,4999,609,23574,338
1654528684,6370,48,62,79,4999,611,23528,338
1654528685,6370,48,62,79,4999,611,23536,338
1654528686,6370,48,62,79,4999,612,23535,338
1654528687,6370,48,62,79,4999,611,23539,339
1654528688,6370,48,62,79,4999,611,23548,339
1654528689,6370,48,62,79,4999,612,23544,339
1654528691,6370,48,62,79,4999,612,23538,339
1654528692,6370,48,62,79,4999,613,23539,339
1654528692,6370,49,62,79,4999,614,23528,339
1654528693,6370,49,62,79,4999,614,23543,340
1654528694,6370,49,62,79,4999,613,23534,339
1654528695,6370,48,62,79,4998,613,23539,339
1654528696,6370,48,62,79,4999,612,23548,339
1654528697,6370,48,62,79,4999,612,23542,339
1654528698,6371,48,62,79,4999,612,23527,338
1654528699,6371,48,62,79,4999,611,23511,338
1654528700,6371,48,62,79,4998,612,23523,339
1654528701,6371,48,62,79,4998,611,23531,338
1654528702,6371,48,62,79,4999,611,23523,339
1654528703,6371,48,62,79,4999,612,23512,338
1654528704,6371,48,62,79,4999,611,23517,338
1654528705,6371,48,62,79,4998,611,23520,338
1654528706,6371,48,62,79,4998,612,23522,338
1654528707,6371,48,62,79,4998,612,23524,338
1654528708,6371,48,62,79,4998,612,23536,339
1654528709,6371,48,62,79,4999,613,23516,339
1654528710,6371,48,62,79,4998,612,23535,339
1654528711,6371,48,62,79,4998,611,23546,338
1654528712,6371,48,62,79,4998,612,23528,338
1654528713,6371,48,62,79,4998,611,23534,339
1654528714,6371,48,62,79,4999,611,23551,338
1654528715,6371,49,62,79,4999,613,23560,339
1654528716,6371,49,62,80,4999,616,23542,341
1654528717,6371,48,62,79,4999,612,23546,339
1654528718,6371,48,62,79,4999,610,23540,338
1654528719,6371,48,62,79,4999,613,23537,339
1654528720,6371,49,62,79,4998,615,23537,339
1654528721,6371,48,62,79,4998,613,23513,339
1654528722,6371,48,62,79,4998,612,23526,339
1654528723,6371,49,62,79,4999,615,23534,339
1654528724,6371,49,62,80,4999,615,23535,340
1654528725,6371,49,62,79,4999,614,23536,340
1654528726,6371,49,62,79,4999,615,23533,339
1654528727,6371,49,62,79,4999,614,23533,339
1654528728,6371,48,62,79,4999,612,23553,339
1654528729,6371,49,62,79,4999,614,23548,339
1654528730,6371,48,62,79,4999,612,23555,339
1654528731,6371,49,62,79,4999,612,23565,339
1654528732,6371,49,62,80,4999,613,23571,340
1654528733,6371,48,62,79,4999,612,23569,339
1654528734,6371,48,62,79,5000,611,23576,339
1654528735,6371,48,62,79,4999,611,23567,339
1654528736,6371,49,62,80,4998,612,23571,340
1654528737,6371,49,62,80,4998,612,23576,339
1654528738,6371,49,62,80,4998,613,23584,340
1654528739,6371,49,62,80,4999,614,23575,340
1654528740,6371,49,62,80,4999,614,23563,340
1654528741,6371,49,62,80,4999,616,23546,340
1654528742,6371,49,62,80,4999,617,23535,340
1654528743,6371,49,62,80,4999,617,23522,340
1654528744,6371,49,62,80,4999,616,23547,340
1654528745,6371,49,62,80,4999,616,23546,341
1654528746,6371,49,62,80,4999,616,23544,340
1654528747,6371,49,62,80,4999,615,23546,340
1654528748,6371,49,62,80,4999,617,23539,341
1654528749,6371,49,62,80,5000,617,23533,341
1654528750,6371,49,62,79,5000,616,23530,340
1654528751,6371,49,62,80,4999,618,23510,340
1654528752,6371,49,62,80,4999,617,23523,340
1654528753,6371,49,62,80,4998,616,23529,340
1654528754,6371,49,62,80,4999,616,23534,340
1654528755,6371,49,62,80,5001,617,23544,341
1654528756,6371,49,62,80,5001,617,23548,341
1654528757,6371,49,62,80,5000,617,23526,340
1654528758,6371,49,62,80,4999,616,23545,340
1654528759,6371,49,62,80,5000,616,23556,341
1654528760,6371,49,62,80,5000,617,23525,340
1654528761,6371,49,62,80,5001,617,23528,340
1654528762,6371,49,62,80,5001,616,23537,340
1654528763,6371,49,62,80,5000,615,23527,340
1654528764,6371,49,62,80,5000,615,23546,340
1654528765,6371,49,62,80,5000,616,23552,340
1654528766,6371,49,62,80,5000,615,23552,340
1654528767,6371,49,62,80,4999,615,23541,340
1654528768,6371,49,62,79,4999,615,23543,340
1654528769,6371,49,62,79,4999,614,23532,340
1654528770,6371,49,62,80,5000,615,23550,340
1654528771,6371,49,62,80,5000,615,23556,340
1654528773,6372,49,62,80,4999,613,23551,340
1654528773,6372,49,62,80,4999,614,23554,340
1654528774,6372,49,62,79,4999,614,23544,340
1654528775,6372,49,62,80,4999,614,23554,339
1654528776,6372,49,62,80,4999,614,23558,340
1654528777,6372,48,62,79,4998,613,23538,339
1654528780,6372,49,62,80,4998,614,23558,340
1654528780,6372,49,62,80,4998,614,23558,340
1654528780,6372,49,62,80,4999,614,23553,340
1654528782,6372,49,62,80,4999,615,23553,340
1654528782,6372,49,62,80,4999,615,23547,340
1654528784,6372,49,62,80,4998,616,23542,340
1654528785,6372,49,62,80,4998,614,23549,340
1654528786,6372,49,62,80,4999,614,23555,340
1654528787,6372,49,62,79,4999,616,23526,340
1654528788,6372,49,62,80,4999,617,23519,340
1654528788,6372,49,62,80,4999,617,23519,340
1654528789,6372,49,62,79,4999,616,23524,340
1654528790,6372,49,62,80,4999,615,23544,340
1654528791,6372,49,62,80,4999,615,23549,340
1654528792,6372,49,62,79,4999,616,23528,340
1654528793,6372,49,62,79,4999,615,23527,340
1654528794,6372,49,62,80,4999,613,23545,340
1654528795,6372,49,62,80,4999,614,23551,339
1654528796,6372,49,62,80,4999,614,23544,340
1654528797,6372,49,62,80,4999,614,23548,339
1654528798,6372,49,62,80,4999,614,23569,340
1654528799,6372,49,62,80,5000,614,23546,340
1654528800,6372,49,62,80,5000,614,23564,340
1654528801,6372,49,62,80,4999,614,23550,340
1654528802,6372,49,62,80,4999,613,23569,340
1654528803,6372,49,62,80,4999,613,23574,340
1654528804,6372,49,62,80,5000,614,23577,340
1654528805,6372,49,62,79,5000,613,23554,339
1654528806,6372,49,62,80,5000,614,23560,340
1654528807,6372,49,62,80,4999,615,23546,340
1654528808,6372,49,62,80,4999,615,23553,340
1654528810,6372,49,62,80,4999,615,23542,340
1654528810,6372,49,62,80,4999,615,23542,340
1654528811,6372,49,62,80,4999,615,23551,340
1654528812,6372,49,62,80,4998,616,23548,341
1654528813,6372,49,62,80,4999,615,23550,340
1654528814,6372,49,62,80,4999,615,23544,340
1654528815,6372,49,62,80,4998,615,23546,340
1654528816,6372,49,62,80,4998,615,23533,340
1654528817,6372,49,62,79,4998,615,23528,340
1654528818,6372,49,62,79,4998,614,23539,340
1654528819,6372,49,62,79,4999,615,23527,340
1654528820,6372,49,62,79,4998,615,23514,340
1654528821,6372,49,62,79,4997,615,23511,339
1654528822,6372,49,62,79,4997,615,23503,339
1654528823,6372,49,62,79,4997,613,23533,340
1654528824,6372,49,62,79,4998,615,23522,339
1654528825,6372,49,62,79,4998,615,23497,340
1654528826,6372,48,62,79,4998,615,23501,339
1654528827,6372,48,62,79,4998,613,23521,339
1654528828,6372,49,62,80,4998,612,23557,340
1654528829,6372,48,62,79,4999,613,23546,339
1654528830,6372,49,62,79,4999,615,23521,339
1654528831,6372,49,62,79,4998,613,23532,339
1654528832,6372,49,62,80,4999,614,23552,340
1654528833,6372,49,62,79,5000,614,23546,339
1654528834,6372,49,62,79,5000,613,23527,339
1654528835,6372,48,62,79,4999,613,23515,339
1654528836,6372,48,62,79,4999,614,23507,339
1654528837,6372,48,62,79,4999,613,23527,339
1654528838,6372,49,62,79,4999,614,23552,340
1654528839,6372,49,62,79,5000,615,23513,339
1654528840,6372,49,62,79,5000,614,23532,339
1654528841,6372,49,62,79,5000,614,23542,339
1654528842,6372,49,62,79,5000,614,23533,340
1654528843,6372,49,62,79,5000,613,23540,339
1654528844,6372,49,62,80,4999,613,23554,340
1654528845,6372,49,62,80,5000,614,23553,339
1654528846,6373,49,62,79,5000,614,23547,339
1654528847,6373,49,62,80,5000,614,23554,340
1654528848,6373,48,62,79,5000,613,23553,339
1654528849,6373,48,62,79,4999,613,23534,339
1654528850,6373,49,62,79,4999,613,23523,339
1654528851,6373,48,62,79,4999,612,23540,339
1654528852,6373,48,62,79,4998,612,23519,338
1654528853,6373,49,62,79,4999,614,23527,339
1654528854,6373,49,62,79,5000,614,23530,339
1654528855,6373,49,62,80,5000,613,23538,340
1654528856,6373,48,62,79,5000,613,23541,339
1654528857,6373,49,62,79,5000,614,23536,339
1654528858,6373,48,62,79,5000,613,23538,339
1654528859,6373,48,62,79,5000,613,23532,339
1654528860,6373,48,62,79,5000,614,23505,338
1654528861,6373,48,62,79,5001,614,23504,339
1654528862,6373,48,62,79,5001,615,23477,339
1654528863,6373,48,62,79,5001,614,23491,338
1654528864,6373,48,62,79,5001,613,23491,339
1654528865,6373,49,62,79,5001,614,23513,339
1654528866,6373,48,62,79,5001,614,23494,339
1654528867,6373,48,62,79,5001,614,23479,339
1654528868,6373,48,62,79,5000,614,23492,339
1654528869,6373,49,62,79,5001,614,23503,339
1654528870,6373,49,62,79,5001,616,23499,339
1654528871,6373,48,61,79,5001,614,23482,339
1654528872,6373,48,61,79,5001,615,23485,338
1654528873,6373,49,62,79,5000,615,23480,339
1654528874,6373,48,62,79,5000,614,23476,339
1654528875,6373,49,61,79,5000,616,23474,339
1654528876,6373,48,62,79,5001,615,23487,339
1654528877,6373,48,61,79,5000,615,23457,339
1654528878,6373,49,62,79,5000,616,23475,339
1654528879,6373,48,61,79,4999,615,23474,339
1654528880,6373,48,62,79,4999,614,23492,339
1654528881,6373,49,62,79,4999,615,23505,339
1654528882,6373,48,62,79,4999,615,23493,339
1654528883,6373,49,62,79,4999,615,23488,339
1654528884,6373,49,62,79,4999,616,23495,340
1654528885,6373,49,62,79,4999,614,23497,339
1654528886,6373,49,62,79,4999,615,23500,339
1654528887,6373,49,62,79,5000,614,23509,339
1654528888,6373,49,62,79,4999,615,23521,340
1654528889,6373,49,62,79,4999,615,23500,339
1654528890,6373,49,62,79,4999,614,23524,339
1654528891,6373,48,62,79,5000,614,23523,339
1654528892,6373,49,62,79,5000,615,23505,339
1654528893,6373,48,62,79,5000,614,23489,339
1654528894,6373,48,61,79,4999,616,23463,339
1654528895,6373,48,62,79,4999,615,23479,339
1654528896,6373,48,62,79,4999,615,23472,339
1654528897,6373,48,61,79,5000,615,23467,338
1654528898,6373,48,61,79,5000,616,23469,339
1654528899,6373,48,61,79,5000,616,23461,338
1654528900,6373,49,62,79,4999,616,23475,339
1654528901,6373,49,62,79,4999,616,23484,339
1654528902,6373,49,62,79,5000,615,23480,339
1654528903,6373,49,62,79,5000,616,23474,339
1654528904,6373,48,61,79,4999,615,23466,338
1654528905,6373,49,61,79,4999,616,23475,339
1654528906,6373,48,61,79,4998,615,23472,339
1654528908,6373,49,62,79,4998,615,23473,339
1654528908,6373,48,62,79,4998,614,23481,339
1654528909,6373,48,61,79,4998,615,23462,339
1654528910,6373,48,62,79,4998,614,23479,339
1654528911,6373,48,62,79,4998,614,23483,339
1654528912,6373,48,62,79,4997,613,23538,339
1654528913,6373,48,62,79,4997,611,23540,339
1654528914,6373,48,62,79,4997,612,23535,339
1654528915,6373,48,62,79,4997,612,23554,339
1654528916,6373,48,62,79,4998,612,23566,339
1654528918,6373,49,62,80,4998,613,23554,339
1654528919,6373,49,62,79,4999,616,23537,340
1654528920,6373,49,62,80,4999,615,23530,340
1654528921,6374,49,62,79,4999,615,23519,340
1654528922,6374,49,62,79,4999,615,23536,340
1654528923,6374,49,62,80,4999,614,23539,340
1654528924,6374,49,62,79,4999,614,23536,339
1654528925,6374,49,62,80,4999,613,23550,339
1654528925,6374,49,62,80,4999,613,23550,339
1654528926,6374,49,62,80,4999,614,23549,339
1654528927,6374,49,62,79,4999,615,23548,340
1654528928,6374,49,62,79,4999,614,23534,340
1654528929,6374,48,62,79,4999,614,23522,339
1654528930,6374,49,62,79,4999,615,23516,339
1654528931,6374,49,62,79,4999,614,23526,340
1654528932,6374,49,62,79,4998,613,23529,339
1654528933,6374,48,62,79,4998,614,23514,339
1654528934,6374,49,62,79,4998,614,23510,339
1654528935,6374,48,62,79,4998,614,23516,339
1654528936,6374,48,62,79,4998,614,23523,339
1654528937,6374,48,62,79,4998,613,23515,339
1654528938,6374,48,62,79,4998,613,23500,338
1654528939,6374,48,62,79,4997,611,23517,338
1654528940,6374,48,62,79,4997,612,23505,338
1654528941,6374,48,62,79,4998,613,23523,339
