Ts,ActE,ActP,RctP,AppP,Fr,PF,V,A
1645448258,178,11,-9,14,5003,767,23467,63
1645448259,178,11,-9,14,5003,766,23489,62
1645448260,178,11,-9,14,5004,759,23492,62
1645448261,178,11,-9,14,5004,759,23486,62
1645448262,178,10,-9,14,5004,756,23498,62
1645448263,178,10,-9,14,5004,757,23487,61
1645448264,178,10,-9,14,5004,750,23474,61
1645448265,178,10,-9,14,5004,748,23476,61
1645448266,178,10,-9,14,5005,751,23489,61
1645448267,178,10,-9,14,5006,749,23482,61
1645448268,178,4,-14,14,5006,287,23482,64
1645448269,178,4,-14,14,5005,283,23469,64
1645448270,178,4,-14,14,5005,281,23462,64
1645448271,178,4,-14,14,5005,280,23457,64
1645448272,178,4,-14,14,5005,278,23455,64
1645448273,178,4,-14,14,5005,276,23457,64
1645448274,178,10,-9,14,5005,758,23444,61
1645448275,178,10,-9,14,5005,759,23439,60
1645448276,178,10,-9,14,5006,757,23433,60
1645448277,178,10,-9,14,5005,756,23425,60
1645448278,178,10,-9,14,5004,756,23428,60
1645448279,178,10,-9,14,5004,754,23426,60
1645448280,178,10,-9,14,5004,752,23447,60
1645448281,178,10,-9,14,5004,752,23484,60
1645448282,178,10,-9,14,5004,751,23456,60
1645448283,178,10,-9,14,5004,750,23444,60
1645448284,178,10,-9,14,5004,750,23485,60
1645448285,178,10,-9,14,5004,749,23426,60
1645448286,178,10,-9,14,5004,748,23425,60
1645448287,178,10,-9,14,5003,748,23427,60
1645448288,178,10,-9,14,5004,746,23424,60
1645448289,178,10,-9,14,5004,746,23471,60
1645448290,178,10,-9,14,5004,747,23473,60
1645448291,178,10,-9,14,5004,745,23474,60
1645448292,178,10,-9,14,5004,745,23462,60
1645448293,178,10,-9,14,5004,744,23452,60
1645448294,178,10,-9,14,5003,744,23455,60
1645448295,178,10,-9,13,5003,743,23453,60
1645448296,178,10,-9,14,5003,742,23408,60
1645448297,178,10,-9,14,5003,741,23416,60
1645448298,178,10,-9,14,5003,741,23423,60
1645448299,178,10,-9,14,5003,741,23426,60
1645448300,178,10,-9,13,5003,746,23393,59
1645448301,178,10,-9,14,5003,740,23407,60
1645448302,178,10,-9,14,5003,740,23407,60
1645448303,178,10,-9,13,5003,740,23409,60
1645448304,178,10,-9,13,5003,742,23412,60
1645448305,178,10,-9,13,5003,743,23459,60
1645448306,178,10,-9,13,5003,743,23417,59
1645448307,178,10,-9,13,5003,743,23397,59
1645448308,178,10,-9,13,5003,743,23399,59
1645448309,178,10,-9,13,5003,743,23397,59
1645448310,178,10,-9,13,5003,743,23395,59
1645448311,178,10,-9,13,5003,739,23410,59
1645448312,178,10,-9,13,5003,740,23410,59
1645448313,178,10,-9,13,5003,740,23396,59
1645448314,178,10,-9,13,5003,738,23409,59
1645448315,178,10,-9,13,5003,737,23409,59
1645448316,178,114,517,652,5003,176,23353,2793
1645448317,178,117,477,553,5003,212,23349,2369
1645448318,178,108,438,510,5003,212,23301,2191
1645448319,178,107,433,500,5003,212,23302,2167
1645448320,178,110,441,499,5003,213,23314,2201
1645448321,178,109,436,508,5003,214,23357,2174
1645448322,178,107,435,507,5003,211,23364,2174
1645448323,178,107,430,502,5003,213,23322,2156
1645448324,178,104,424,495,5003,211,23326,2124
1645448325,178,103,424,494,5003,208,23322,2119
1645448326,178,102,419,489,5003,209,23319,2099
1645448327,178,107,432,501,5003,213,23342,2162
1645448329,178,4,-14,15,5003,281,23440,65
1645448329,178,4,-14,15,5003,281,23440,65
1645448330,178,4,-14,15,5003,280,23450,65
1645448331,178,3,-14,14,5003,253,23445,63
1645448333,178,3,-14,14,5003,252,23428,63
1645448333,178,3,-14,14,5003,253,23449,63
1645448334,178,3,-14,14,5003,254,23463,63
1645448335,178,3,-14,14,5003,253,23467,63
1645448336,178,3,-14,14,5004,252,23465,63
1645448337,178,3,-14,14,5004,252,23462,63
1645448338,178,139,541,675,5003,206,23394,2887
1645448340,178,128,451,526,5004,244,23384,2251
1645448341,178,128,436,508,5004,252,23335,2179
1645448341,178,122,416,486,5004,251,23361,2084
1645448342,179,123,416,489,5004,253,23351,2089
1645448343,179,120,414,487,5004,249,23332,2076
1645448344,179,122,412,482,5005,248,23337,2105
1645448345,179,120,416,485,5005,247,23321,2083
1645448347,179,120,417,487,5004,247,23327,2089
1645448348,179,120,419,489,5004,246,23323,2098
1645448349,179,119,415,484,5004,246,23315,2078
1645448350,179,118,418,486,5003,243,23335,2086
1645448351,179,4,-14,15,5003,184,23384,104
1645448352,179,4,-14,15,5003,276,23411,65
1645448353,179,4,-14,15,5003,276,23411,65
1645448354,179,3,-14,14,5003,250,23419,63
1645448355,179,3,-14,14,5003,251,23461,63
1645448356,179,3,-14,14,5003,251,23424,63
1645448357,179,3,-14,14,5003,251,23424,63
1645448358,179,3,-14,14,5003,251,23464,63
1645448359,179,3,-14,14,5003,251,23470,63
1645448360,179,3,-14,14,5003,249,23458,63
1645448360,179,58,459,605,5003,179,23422,1528
1645448361,179,108,452,527,5003,205,23345,2258
1645448362,179,105,435,506,5003,207,23308,2172
1645448363,179,103,423,494,5003,208,23308,2121
1645448364,179,104,431,503,5003,207,23316,2157
1645448365,179,103,429,501,5003,205,23320,2150
1645448366,179,103,429,503,5003,206,23314,2149
1645448367,179,102,425,494,5003,209,23278,2130
1645448368,179,104,434,506,5003,207,23262,2122
1645448369,179,103,427,498,5004,207,23308,2138
1645448370,179,100,423,493,5003,204,23266,2120
1645448371,179,100,418,488,5003,205,23297,2096
1645448372,179,4,-14,18,5003,233,23378,79
1645448373,179,4,-14,15,5003,280,23392,65
1645448374,179,4,-14,15,5003,278,23409,65
1645448375,179,3,-14,14,5003,249,23414,63
1645448376,179,3,-14,14,5003,249,23422,63
1645448377,179,3,-14,14,5003,250,23405,63
1645448378,179,3,-14,14,5003,250,23419,63
1645448379,179,3,-14,14,5003,250,23408,63
1645448380,179,3,-14,14,5003,251,23410,63
1645448381,179,3,-14,14,5003,251,23409,63
1645448382,179,90,361,533,5003,196,23374,1987
1645448383,179,136,434,504,5004,241,23356,2467
1645448384,179,121,426,495,5004,244,23305,2110
1645448385,179,119,417,486,5003,245,23322,2086
1645448386,179,119,416,485,5003,245,23325,2081
1645448387,179,116,409,477,5003,243,23325,2047
1645448388,179,119,420,489,5003,244,23314,2098
1645448389,179,120,420,483,5003,245,23317,2098
1645448390,179,118,418,487,5003,244,23312,2086
1645448391,179,118,416,485,5003,243,23311,2080
1645448392,179,120,430,499,5003,242,23315,2141
1645448393,180,117,415,483,5003,242,23324,2072
1645448394,180,4,-14,16,5003,256,23370,71
1645448395,180,4,-14,15,5003,278,23414,65
1645448396,180,4,-14,15,5003,263,23402,65
1645448397,180,3,-14,14,5003,250,23410,63
1645448398,180,3,-14,14,5003,250,23400,63
1645448399,180,3,-14,14,5003,250,23401,63
1645448400,180,3,-14,14,5002,249,23394,63
1645448401,180,3,-14,14,5002,250,23394,63
1645448402,180,3,-14,14,5002,250,23400,63
1645448403,180,3,-14,14,5002,249,23386,63
1645448404,180,83,369,463,5001,181,23323,1983
1645448405,180,107,448,520,5001,206,23284,2237
1645448406,180,100,423,494,5001,204,23290,2122
1645448407,180,101,426,496,5001,204,23333,2129
1645448408,180,101,421,491,5001,205,23281,2112
1645448409,180,105,437,492,5001,206,23284,2186
1645448410,180,103,428,496,5002,203,23296,2148
1645448411,180,101,428,498,5002,203,23289,2137
1645448412,180,105,432,504,5002,209,23274,2166
1645448413,180,105,434,506,5002,207,23267,2178
1645448414,180,102,422,492,5002,207,23279,2116
1645448415,180,101,424,187,5002,205,23279,2130
1645448416,180,4,-14,15,5002,269,23336,67
1645448417,180,4,-14,15,5002,276,23397,65
1645448418,180,3,-14,14,5002,256,23411,64
1645448419,180,3,-14,14,5003,245,23484,63
1645448420,180,3,-14,14,5003,245,23463,63
1645448421,180,3,-14,14,5002,245,23446,63
1645448422,180,3,-14,14,5002,246,23459,63
1645448423,180,3,-14,14,5003,246,23463,63
1645448424,180,3,-14,14,5003,246,23470,63
1645448425,180,3,-14,14,5003,246,23461,63
1645448426,180,88,335,416,5003,211,23421,1777
1645448427,180,121,435,505,5002,240,23356,2165
1645448428,180,120,426,495,5003,243,23368,2120
1645448429,180,119,420,491,5003,243,23365,2096
1645448430,180,117,415,497,5003,243,23366,2070
1645448431,180,119,420,489,5003,243,23354,2097
1645448432,180,117,413,482,5003,243,23363,2066
1645448433,180,116,411,479,5004,243,23349,2055
1645448434,180,119,416,485,5003,246,23345,2082
1645448435,180,119,421,490,5002,243,23336,2103
1645448436,180,118,420,485,5002,242,23356,2098
1645448437,180,99,17,116,5002,103,23362,1874
1645448439,180,4,-14,15,5003,272,23415,64
1645448439,180,4,-14,15,5002,270,23456,64
1645448440,180,3,-14,14,5002,246,23454,63
1645448442,180,3,-14,14,5002,241,23447,63
1645448443,180,3,-14,14,5002,241,23452,63
1645448444,180,3,-14,14,5002,242,23453,63
1645448444,180,3,-14,14,5002,242,23436,63
1645448445,180,3,-14,14,5002,242,23446,63
1645448446,180,3,-14,14,5003,242,23454,63
1645448447,180,3,-14,14,5002,246,23460,63
1645448448,180,98,422,504,5002,195,23408,2153
1645448449,180,108,446,516,5002,207,23351,2228
1645448450,180,103,426,505,5002,210,23345,2132
1645448451,180,105,424,496,5002,211,23342,2166
1645448452,180,108,435,509,5002,212,23338,2182
1645448453,180,103,419,491,5002,210,23345,2104
1645448454,180,107,431,504,5002,212,23345,2161
1645448455,180,104,419,491,5002,211,23333,2108
1645448456,181,105,427,489,5002,208,23340,2141
1645448457,181,105,429,493,5002,210,23338,2154
1645448458,181,106,431,504,5001,212,23333,2161
1645448459,181,6,-3,71,5002,93,23392,304
1645448461,181,4,-14,15,5002,272,23422,64
1645448461,181,4,-14,15,5002,270,23443,64
1645448462,181,3,-14,14,5002,243,23439,63
1645448463,181,3,-14,14,5002,242,23431,63
1645448464,181,3,-14,14,5002,242,23426,63
1645448465,181,3,-14,14,5002,242,23430,63
1645448466,181,3,-14,14,5003,242,23430,63
1645448467,181,3,-14,14,5003,242,23431,63
1645448468,181,3,-14,14,5002,241,23438,63
1645448469,181,3,-14,489,5002,253,23441,63
1645448470,181,118,433,557,5002,243,23377,2171
1645448471,181,121,424,494,5002,246,23336,2130
1645448472,181,117,408,477,5002,245,23330,2046
1645448473,181,121,423,493,5002,246,23314,2118
1645448474,181,120,416,487,5002,248,23327,2089
1645448475,181,123,428,499,5003,246,23322,2143
1645448476,181,119,412,492,5003,247,23322,2068
1645448477,181,119,416,488,5003,245,23324,2081
1645448479,181,119,413,483,5002,247,23324,2073
1645448479,181,116,406,476,5003,245,23311,2043
1645448481,181,5,-10,46,5003,111,23341,201
1645448481,181,119,411,481,5004,248,23291,2066
1645448483,181,4,-14,15,5003,271,23408,64
1645448484,181,4,-14,15,5003,270,23415,64
1645448485,181,3,-14,14,5003,241,23422,63
1645448486,181,3,-14,14,5003,241,23416,63
1645448487,181,3,-14,14,5003,242,23401,63
1645448488,181,3,-14,14,5002,242,23412,63
1645448489,181,3,-14,14,5002,245,23412,63
1645448490,181,3,-14,14,5002,245,23422,63
1645448491,181,3,-14,14,5002,244,23427,63
1645448492,181,140,577,730,5002,192,23417,302
1645448493,181,117,468,546,5002,214,23346,2342
1645448494,181,110,437,512,5001,216,23296,2201
1645448495,181,106,422,496,5002,214,23304,2128
1645448496,181,107,425,498,5002,214,23298,2140
1645448497,181,107,429,500,5002,213,23342,2153
1645448497,181,107,429,500,5002,213,23342,2153
1645448498,181,106,426,503,5002,216,23314,2139
1645448499,181,106,423,495,5002,215,23350,2124
1645448500,181,108,431,504,5002,214,23355,2159
1645448501,181,106,418,491,5002,216,23321,2106
1645448502,181,106,426,499,5002,213,23360,2136
1645448503,181,105,421,496,5002,214,23312,2116
1645448504,181,4,-13,15,5002,262,23408,134
1645448505,181,4,-14,15,5003,270,23452,65
1645448506,181,4,-14,15,5002,270,23456,65
1645448507,181,3,-14,14,5002,244,23454,63
1645448508,181,3,-14,14,5002,244,23462,63
1645448509,181,3,-14,14,5003,244,23431,63
1645448510,181,3,-14,14,5003,243,23476,63
1645448511,181,3,-14,14,5002,241,23469,63
1645448512,181,3,-14,14,5002,243,23464,63
1645448513,181,3,-14,14,5002,240,23419,63
1645448514,181,157,593,735,5002,214,23357,3148
1645448515,181,135,474,550,5003,245,23337,2357
1645448516,181,127,435,506,5002,250,23305,2175
1645448517,181,119,409,482,5002,249,23309,2057
1645448519,182,119,405,475,5002,250,23315,2041
1645448519,182,119,405,475,5002,250,23315,2041
1645448520,182,122,415,487,5002,250,23324,2091
1645448521,182,122,415,486,5002,250,23328,2086
1645448522,182,122,416,488,5002,250,23334,2091
1645448523,182,123,418,490,5002,251,23320,2104
1645448524,182,121,413,495,5002,250,23323,2078
1645448525,182,119,351,440,5002,236,23318,2043
1645448526,182,4,-14,15,5002,268,23366,65
1645448527,182,4,-14,15,5002,271,23398,64
1645448528,182,4,-14,15,5002,270,23387,64
1645448529,182,3,-14,14,5002,242,23348,63
1645448530,182,3,-14,14,5002,243,23352,63
1645448531,182,3,-14,14,5003,241,23352,63
1645448532,182,3,-14,14,5002,242,23344,63
1645448533,182,3,-14,14,5002,241,23349,63
1645448534,182,3,-14,14,5002,242,23344,63
1645448535,182,3,-14,14,5002,242,23351,63
1645448536,182,130,507,647,5001,201,23277,2784
1645448537,182,116,455,515,5002,219,23232,2288
1645448538,182,108,426,496,5001,217,23234,2147
1645448539,182,109,425,497,5001,219,23240,2114
1645448540,182,108,423,496,5001,219,23231,2135
1645448541,182,107,419,492,5000,217,23243,2117
1645448542,182,107,421,493,5001,217,23242,2123
1645448543,182,108,427,500,5001,217,23241,2152
1645448544,182,108,423,485,5001,218,23249,2132
1645448545,182,109,435,509,5001,219,23260,2135
1645448546,182,109,424,497,5001,219,23246,2141
1645448547,182,79,303,411,5000,193,23245,1769
1645448548,182,4,-14,15,5001,268,23330,65
1645448549,182,4,-14,15,5001,267,23383,65
1645448550,182,3,-14,14,5001,264,23341,64
1645448551,182,3,-14,14,5001,240,23385,63
1645448552,182,3,-14,14,5001,242,23353,63
1645448553,182,3,-14,14,5001,242,23338,62
1645448554,182,3,-14,14,5001,240,23378,63
1645448555,182,3,-14,14,5001,242,23343,62
1645448556,182,3,-14,14,5001,242,23334,62
1645448557,182,3,-14,14,5001,242,23341,62
1645448558,182,127,469,527,5001,238,23266,2604
1645448559,182,122,417,488,5001,251,23212,2177
1645448560,182,122,416,486,5001,251,23194,2096
1645448561,182,121,412,483,5001,252,23214,2082
1645448562,182,120,408,479,5001,251,23220,2065
1645448563,182,121,409,479,5001,252,23221,2067
1645448564,182,120,405,478,5000,252,23246,2052
1645448565,182,123,416,488,5000,253,23221,2102
1645448567,182,119,406,477,5001,250,23226,2095
1645448567,182,124,418,490,5001,253,23219,2111
1645448568,183,124,421,494,5001,252,23225,2129
1645448569,183,52,164,277,5001,188,23255,1191
1645448570,183,4,-14,15,5001,268,23308,64
1645448571,183,4,-14,15,5001,269,23330,64
1645448572,183,3,-14,14,5001,242,23328,63
1645448573,183,3,-14,14,5001,241,23342,62
1645448574,183,3,-14,14,5001,241,23337,62
1645448575,183,3,-14,14,5001,241,23341,62
1645448576,183,3,-14,14,5001,241,23337,62
1645448577,183,3,-14,14,5001,241,23334,62
1645448578,183,3,-14,14,5001,241,23334,62
1645448579,183,3,17,66,5002,149,23324,62
1645448580,183,117,463,542,5002,216,23284,2330
1645448581,183,112,433,508,5002,220,23261,2185
1645448582,183,111,430,503,5002,220,23240,2168
1645448583,183,109,420,493,5002,221,23253,2124
1645448584,183,109,425,498,5002,219,23247,2144
1645448585,183,108,416,494,5002,222,23255,2108
1645448586,183,110,428,502,5002,222,23255,2147
1645448588,183,109,421,495,5003,220,23251,2129
1645448588,183,109,418,492,5003,221,23248,2117
1645448589,183,110,422,495,5003,222,23248,2133
1645448590,183,111,429,503,5003,221,23257,2165
1645448591,183,25,75,31,5003,126,23290,856
1645448593,183,4,-14,15,5002,268,23306,64
1645448593,183,4,-14,15,5003,268,23372,65
1645448594,183,3,-14,14,5003,240,23373,63
1645448595,183,3,-14,14,5002,240,23361,63
1645448596,183,3,-14,14,5002,239,23369,63
1645448597,183,3,-14,14,5002,240,23372,63
1645448598,183,3,-14,14,5002,240,23409,63
1645448599,183,3,-14,14,5002,241,23352,62
1645448600,183,3,-14,14,5002,240,23381,63
1645448601,183,25,83,145,5003,174,23383,624
1645448602,183,140,496,574,5002,244,23298,2466
1645448603,183,124,425,497,5002,250,23246,2140
1645448604,183,122,413,484,5002,251,23257,2091
1645448605,183,122,416,483,5002,251,23253,2099
1645448606,183,121,415,487,5002,253,23257,2081
1645448607,183,125,421,494,5002,254,23261,2126
1645448608,183,121,409,481,5002,251,23306,2068
1645448609,183,122,414,486,5002,252,23295,2088
1645448610,183,122,409,482,5002,253,23250,2074
1645448611,183,123,415,474,5002,252,23258,2095
1645448612,183,124,418,477,5003,250,23310,2106
1645448613,183,4,-14,23,5003,180,23318,532
1645448614,183,4,-14,15,5002,269,23359,64
1645448616,183,4,-14,15,5002,268,23403,64
1645448617,183,3,-14,14,5003,238,23370,63
1645448618,183,3,-14,14,5003,238,23357,63
1645448619,183,3,-14,14,5002,238,23386,63
1645448620,183,3,-14,14,5002,240,23358,62
1645448621,183,3,-14,14,5002,239,23350,63
1645448622,183,3,-14,14,5002,239,23376,63
1645448623,183,3,-14,14,5002,239,23345,63
1645448624,183,60,240,338,5002,179,23315,1452
1645448625,183,132,503,586,5002,226,23291,2516
1645448626,183,114,435,503,5002,222,23244,2197
1645448627,183,112,422,497,5002,225,23249,2137
1645448628,183,109,419,493,5002,221,23248,2122
1645448629,183,110,421,494,5002,222,23254,2127
1645448630,184,112,428,503,5002,223,23255,2164
1645448631,184,108,417,491,5002,221,23245,2114
1645448632,184,111,426,497,5001,222,23245,2151
1645448633,184,109,417,501,5001,226,23253,2112
1645448634,184,110,419,493,5001,223,23253,2120
1645448635,184,110,420,494,5002,222,23246,2126
1645448636,184,4,-14,18,5002,219,23314,80
1645448636,184,4,-14,18,5002,219,23314,80
1645448637,184,4,-14,15,5002,267,23371,64
1645448639,184,3,-14,14,5002,238,23374,63
1645448639,184,3,-14,14,5002,238,23374,63
1645448640,184,3,-14,14,5002,236,23360,63
1645448641,184,3,-14,14,5002,237,23355,63
1645448642,184,3,-14,14,5002,237,23353,63
1645448643,184,3,-14,14,5002,238,23359,63
1645448644,184,3,-14,14,5002,238,23360,63
1645448645,184,3,-14,14,5001,238,23358,63
1645448646,184,103,376,576,5001,219,23315,2082
1645448647,184,145,433,507,5001,253,23300,2470
1645448648,184,120,409,481,5001,250,23264,2063
1645448649,184,120,407,478,5001,250,23327,2053
1645448650,184,121,413,486,5001,250,23324,2087
1645448651,184,121,412,485,5001,250,23319,2081
1645448652,184,124,420,486,5001,252,23311,2116
1645448653,184,123,419,490,5001,252,23310,2114
1645448654,184,119,420,492,5001,250,23312,2054
1645448655,184,123,415,488,5001,252,23310,2096
1645448656,184,120,411,483,5001,249,23325,2073
1645448657,184,119,406,477,5001,250,23319,2047
1645448658,184,4,-14,16,5001,246,23368,70
1645448659,184,4,-14,15,5001,266,23418,64
1645448660,184,4,-14,14,5001,251,23422,65
1645448661,184,3,-14,14,5001,235,23424,63
1645448662,184,3,-14,14,5001,236,23404,63
1645448663,184,3,-14,14,5001,236,23401,63
1645448664,184,3,-14,14,5001,236,23400,63
1645448665,184,3,-14,14,5001,237,23392,63
1645448666,184,3,-14,14,5000,238,23394,63
1645448667,184,3,-14,14,5000,236,23407,63
1645448668,184,90,363,454,5001,199,23351,1946
1645448669,184,119,448,526,5000,226,23289,2262
1645448670,184,113,431,505,5000,223,23315,2170
1645448671,184,112,430,505,5001,223,23311,2167
1645448672,184,108,412,485,5000,223,23306,2082
1645448673,184,107,412,492,5000,222,23310,2081
1645448674,184,108,424,497,5000,223,23308,2103
1645448675,184,110,421,495,5000,222,23306,2125
1645448676,184,109,416,490,5000,222,23314,2103
1645448677,184,112,424,499,5000,224,23316,2142
1645448678,184,110,420,494,5000,223,23314,2120
1645448679,184,111,424,196,5000,223,23318,2145
1645448680,184,4,-14,15,5000,264,23373,67
1645448681,184,4,-14,15,5000,263,23430,65
1645448682,184,3,-14,14,5000,245,23468,63
1645448683,184,3,-14,14,5000,235,23422,63
1645448684,184,3,-14,14,5000,236,23423,63
1645448685,184,3,-14,14,5000,236,23420,63
1645448686,184,3,-14,14,5000,237,23467,63
1645448687,184,3,-14,14,5000,236,23418,63
1645448688,184,3,-14,14,4999,235,23461,63
1645448689,184,3,-14,14,4999,236,23471,63
1645448690,184,108,391,470,4999,231,23434,2007
1645448691,185,127,431,505,4999,252,23346,2166
1645448692,185,124,419,492,4999,251,23339,2111
1645448693,185,122,414,498,4999,252,23349,2085
1645448697,185,123,420,493,4999,249,23372,2113
1645448697,185,123,420,493,4999,249,23372,2113
1645448697,185,123,420,493,4999,249,23372,2113
1645448701,185,124,418,489,5000,251,23337,2110
1645448701,185,124,418,489,5000,251,23337,2110
1645448704,185,3,-14,14,5000,240,23433,63
1645448704,185,4,-14,15,5000,263,23461,65
1645448704,185,4,-14,15,5000,263,23461,65
1645448704,185,4,-14,15,5000,263,23461,65
1645448704,185,4,-14,15,5000,263,23461,65
1645448704,185,4,-14,15,5000,263,23461,65
1645448705,185,3,-14,14,5000,236,23434,63
1645448706,185,3,-14,14,5000,235,23428,63
1645448707,185,3,-14,14,5000,236,23427,63
1645448708,185,3,-14,14,5000,236,23438,63
1645448709,185,3,-14,14,5000,236,23434,63
1645448710,185,3,-14,14,5000,236,23439,63
1645448712,185,3,-14,14,5000,240,23441,63
1645448712,185,116,451,531,5000,219,23380,2273
1645448713,185,115,435,509,5000,224,23333,2197
1645448714,185,114,431,496,5000,227,23306,2175
1645448715,185,110,419,493,5000,223,23311,2152
1645448716,185,113,424,499,5000,227,23302,2144
1645448717,185,111,420,495,5000,224,23313,2124
1645448718,185,113,426,501,5000,226,23306,2153
1645448719,185,108,413,486,5000,223,23325,2087
1645448720,185,111,415,493,5000,227,23330,2101
1645448721,185,110,416,490,5000,225,23330,2103
1645448722,185,112,419,493,5000,227,23323,2116
1645448723,185,7,0,79,4999,94,23361,338
1645448724,185,4,-14,15,4999,264,23383,65
1645448725,185,4,-14,15,4999,263,23413,65
1645448726,185,3,-14,14,5000,239,23415,63
1645448727,185,3,-14,14,5000,235,23406,63
1645448729,185,3,-14,14,4999,238,23403,63
1645448729,185,3,-14,14,4999,237,23410,63
1645448730,185,3,-14,14,4999,237,23412,63
1645448732,185,3,-14,14,4999,236,23418,63
1645448732,185,3,-14,14,4999,236,23403,63
1645448734,185,3,-14,477,4999,248,23396,63
1645448734,185,117,418,555,4999,245,23312,2121
1645448735,185,124,422,494,4999,250,23243,2136
1645448736,185,122,411,484,4999,253,23239,2084
1645448737,185,121,415,487,4999,250,23238,2096
1645448738,185,122,414,486,5000,252,23236,2093
1645448739,185,124,413,486,5000,254,23242,2095
