Ts,ActE,ActP,RctP,AppP,Fr,PF,V,A
1646099558,10161,52,62,82,5002,639,23515,351
1646099559,10161,52,62,82,5002,639,23502,351
1646099560,10161,52,62,82,5002,640,23498,351
1646099561,10161,52,62,82,5002,639,23501,350
1646099562,10161,52,62,82,5002,639,23499,350
1646099563,10161,52,62,82,5002,639,23512,350
1646099564,10161,52,62,82,5002,639,23515,351
1646099565,10161,52,62,82,5002,639,23508,350
1646099566,10161,52,62,82,5001,639,23499,350
1646099567,10161,52,62,82,5002,638,23516,350
1646099568,10161,52,62,82,5001,638,23505,350
1646099569,10161,52,62,82,5001,637,23518,350
1646099570,10161,52,62,82,5002,637,23518,350
1646099571,10161,52,62,82,5002,636,23527,350
1646099572,10161,52,62,82,5002,637,23512,349
1646099573,10161,52,62,82,5001,636,23537,349
1646099574,10161,52,62,82,5001,636,23517,349
1646099575,10161,52,62,82,5001,635,23534,349
1646099576,10161,52,62,82,5002,635,23511,349
1646099577,10161,52,62,82,5002,635,23526,349
1646099578,10161,52,62,82,5002,635,23511,349
1646099579,10161,52,62,82,5002,635,23511,349
1646099580,10161,52,62,82,5002,636,23519,349
1646099581,10161,52,62,82,5002,635,23528,349
1646099582,10161,52,62,82,5002,636,23521,349
1646099583,10161,52,62,82,5002,636,23522,349
1646099584,10161,52,62,82,5002,635,23520,349
1646099585,10161,52,62,82,5002,635,23528,349
1646099586,10161,52,62,82,5002,636,23504,349
1646099587,10161,52,62,81,5001,635,23500,349
1646099588,10161,52,62,82,5001,634,23510,349
1646099589,10161,52,62,81,5002,634,23508,348
1646099590,10161,52,62,82,5002,635,23503,349
1646099591,10161,52,62,82,5002,636,23511,349
1646099592,10161,52,62,82,5002,635,23523,349
1646099593,10161,52,62,82,5002,634,23527,349
1646099594,10161,51,62,81,5003,634,23518,348
1646099595,10161,51,62,81,5003,634,23512,348
1646099596,10161,52,62,82,5003,635,23495,349
1646099597,10161,52,62,81,5003,635,23492,348
1646099598,10161,52,62,81,5003,635,23514,348
1646099599,10161,52,62,81,5003,636,23510,348
1646099600,10161,51,62,81,5002,634,23506,348
1646099601,10161,52,62,81,5002,635,23492,349
1646099602,10161,52,62,82,5002,635,23509,349
1646099603,10161,51,62,81,5002,634,23488,348
1646099604,10161,51,62,81,5002,634,23509,348
1646099605,10161,51,62,81,5002,634,23484,348
1646099606,10161,51,62,81,5001,634,23487,348
1646099607,10161,51,62,81,5001,634,23500,348
1646099608,10161,51,62,81,5002,633,23500,348
1646099609,10161,51,62,81,5002,633,23497,348
1646099610,10161,51,62,81,5002,632,23516,348
1646099611,10161,51,62,81,5002,632,23492,347
1646099612,10161,51,62,81,5002,631,23500,347
1646099613,10161,51,62,81,5002,631,23500,346
1646099614,10161,51,62,81,5002,630,23508,346
1646099615,10161,51,62,81,5001,630,23476,346
1646099616,10161,51,62,81,5001,629,23520,346
1646099617,10161,51,62,81,5001,629,23512,346
1646099618,10161,51,62,81,5002,630,23528,346
1646099619,10161,51,62,81,5002,631,23519,346
1646099620,10161,51,62,81,5001,630,23516,346
1646099621,10161,51,62,81,5001,629,23520,346
1646099622,10161,51,62,81,5001,629,23506,346
1646099623,10161,51,62,81,5001,630,23509,346
1646099624,10162,51,62,81,5000,628,23517,346
1646099625,10162,51,62,81,5000,628,23526,346
1646099626,10162,51,62,81,5000,628,23514,346
1646099627,10162,51,62,81,5000,628,23520,345
1646099628,10162,51,62,81,5000,628,23521,346
1646099629,10162,51,62,81,5000,629,23511,345
1646099630,10162,50,62,81,5000,627,23503,345
1646099631,10162,51,62,81,5000,628,23520,346
1646099632,10162,51,62,81,5000,628,23521,346
1646099633,10162,50,62,81,5000,627,23508,345
1646099634,10162,50,62,81,5000,625,23517,345
1646099635,10162,50,62,81,5001,625,23526,344
1646099636,10162,50,62,80,5000,625,23499,344
1646099637,10162,50,62,80,5000,625,23510,344
1646099638,10162,50,62,81,5001,625,23531,344
1646099639,10162,50,62,81,5001,624,23525,344
1646099640,10162,50,62,80,5001,625,23488,344
1646099641,10162,50,62,80,5000,626,23502,344
1646099642,10162,50,62,80,5000,625,23507,344
1646099643,10162,50,62,80,5001,625,23501,344
1646099644,10162,50,62,80,5001,624,23515,343
1646099645,10162,50,62,80,5001,624,23505,343
1646099646,10162,50,62,80,5001,625,23500,344
1646099647,10162,50,62,80,5000,625,23491,344
1646099648,10162,50,62,80,5000,626,23500,344
1646099649,10162,50,62,80,5001,624,23497,343
1646099650,10162,50,62,80,5001,624,23497,343
1646099651,10162,50,62,80,5001,623,23499,343
1646099652,10162,50,62,80,5001,624,23498,343
1646099653,10162,50,62,80,5001,624,23500,343
1646099654,10162,50,62,80,5001,623,23501,343
1646099655,10162,50,62,80,5000,623,23492,343
1646099656,10162,50,62,80,5001,623,23503,343
1646099657,10162,50,62,80,5001,625,23529,344
1646099658,10162,50,62,80,5001,624,23516,344
1646099659,10162,50,62,80,5001,622,23525,343
1646099660,10162,50,62,80,5001,623,23519,343
1646099661,10162,50,62,80,5001,622,23516,343
1646099662,10162,50,62,80,5001,624,23504,343
1646099663,10162,50,62,80,5001,623,23522,343
1646099664,10162,50,62,80,5001,622,23525,343
1646099665,10162,50,62,80,5001,622,23521,343
1646099666,10162,50,62,80,5001,621,23536,343
1646099667,10162,50,62,80,5001,622,23518,343
1646099668,10162,50,62,80,5002,622,23519,343
1646099669,10162,50,62,80,5001,622,23514,343
1646099670,10162,50,62,80,5001,626,23510,344
1646099671,10162,50,62,81,5001,626,23532,344
1646099672,10162,50,62,81,5001,625,23539,344
1646099673,10162,50,62,80,5001,625,23535,344
1646099674,10162,50,62,80,5001,624,23511,343
1646099675,10162,50,62,80,5001,624,23518,344
1646099676,10162,50,62,80,5001,624,23523,344
1646099677,10162,50,62,80,5001,624,23518,343
1646099678,10162,50,62,80,5001,623,23527,343
1646099679,10162,50,62,81,5001,625,23535,344
1646099680,10162,50,62,81,5001,625,23546,345
1646099681,10162,50,62,81,5001,625,23510,344
1646099682,10162,50,62,81,5001,626,23526,345
1646099683,10162,51,62,81,5001,628,23532,346
1646099684,10162,50,62,81,5001,628,23517,345
1646099685,10162,50,62,81,5001,626,23536,345
1646099686,10162,50,62,81,5001,625,23529,344
1646099687,10162,50,62,80,5001,625,23527,344
1646099688,10162,50,62,80,5001,624,23548,344
1646099689,10162,50,62,80,5001,623,23543,343
1646099690,10162,50,62,81,5001,623,23529,343
1646099691,10162,50,62,80,5000,627,23486,343
1646099692,10162,50,62,81,5001,626,23563,345
1646099693,10162,50,62,81,5000,626,23529,345
1646099694,10162,50,62,80,5002,626,23500,344
1646099695,10163,50,62,80,5001,626,23508,344
1646099696,10163,50,62,80,5002,626,23511,344
1646099697,10163,50,62,80,5001,628,23477,345
1646099698,10163,50,62,81,5001,626,23545,345
1646099699,10163,50,62,80,5002,626,23492,344
1646099700,10163,50,62,80,5002,624,23535,344
1646099701,10163,50,62,80,5002,626,23474,343
1646099702,10163,50,62,80,5001,624,23504,343
1646099703,10163,50,62,80,5001,622,23527,342
1646099704,10163,50,62,80,5001,623,23488,343
1646099705,10163,50,62,80,5001,624,23543,343
1646099706,10163,50,62,80,5001,624,23511,343
1646099707,10163,50,62,80,5001,624,23464,343
1646099708,10163,50,62,80,5001,624,23501,343
1646099709,10163,50,62,80,5002,624,23518,343
1646099710,10163,50,62,80,5001,624,23496,344
1646099711,10163,50,62,80,5001,623,23520,343
1646099712,10163,50,62,80,5002,623,23507,343
1646099713,10163,50,62,80,5002,620,23553,343
1646099714,10163,50,62,80,5002,621,23511,342
1646099715,10163,50,62,80,5001,620,23526,342
1646099716,10163,50,62,80,5001,620,23536,342
1646099717,10163,50,62,80,5002,623,23473,342
1646099718,10163,49,62,80,5002,619,23539,342
1646099719,10163,49,62,80,5002,620,23515,342
1646099720,10163,50,62,80,5001,622,23505,342
1646099721,10163,50,61,80,5002,622,23458,342
1646099722,10163,50,62,80,5003,621,23481,342
1646099723,10163,49,62,80,5002,622,23495,342
1646099724,10163,49,62,80,5002,622,23483,342
1646099725,10163,49,62,80,5002,621,23494,341
1646099726,10163,50,62,80,5002,621,23514,342
1646099727,10163,50,62,80,5002,623,23481,342
1646099728,10163,49,62,80,5002,622,23505,342
1646099729,10163,50,62,80,5002,624,23490,342
1646099730,10163,50,62,80,5002,623,23485,343
1646099731,10163,50,62,80,5003,622,23509,342
1646099732,10163,49,62,80,5003,621,23499,342
1646099733,10163,50,62,80,5002,623,23489,342
1646099734,10163,50,62,80,5002,622,23489,342
1646099735,10163,50,62,80,5002,622,23500,342
1646099736,10163,49,62,80,5002,622,23508,342
1646099737,10163,49,62,80,5002,621,23499,341
1646099738,10163,50,62,80,5002,622,23501,342
1646099739,10163,50,62,80,5002,623,23507,342
1646099740,10163,50,62,80,5002,621,23509,342
1646099741,10163,49,62,80,5002,621,23507,342
1646099742,10163,50,62,80,5001,622,23506,342
1646099743,10163,50,62,80,5001,622,23501,342
1646099744,10163,50,62,80,5001,622,23510,342
1646099745,10163,50,62,80,5001,621,23522,342
1646099747,10163,50,62,80,5001,623,23503,343
1646099747,10163,50,62,80,5001,623,23503,343
1646099752,10163,49,62,80,5001,621,23520,342
1646099752,10163,49,62,80,5001,621,23520,342
1646099752,10163,49,62,80,5001,621,23517,342
1646099752,10163,49,62,80,5001,621,23517,342
1646099752,10163,49,62,80,5001,621,23517,342
1646099753,10163,49,62,80,5001,621,23521,342
1646099754,10163,50,62,80,5001,621,23521,342
1646099755,10163,50,62,80,5001,621,23524,343
1646099756,10163,50,62,80,5001,623,23521,343
1646099757,10163,50,62,80,5000,623,23499,343
1646099758,10163,50,62,80,5000,623,23496,343
1646099759,10163,50,62,80,5001,622,23521,342
1646099760,10163,50,62,80,5001,623,23522,343
1646099761,10163,50,62,80,5001,623,23523,343
1646099762,10163,50,62,80,5001,621,23517,342
1646099763,10163,50,62,80,5001,620,23546,342
1646099764,10163,50,62,80,5001,622,23525,342
1646099765,10163,50,62,80,5001,622,23526,342
1646099766,10163,50,62,80,5001,622,23477,342
1646099767,10163,49,62,80,5001,620,23516,342
1646099768,10164,49,62,80,5001,618,23493,341
1646099769,10164,49,62,80,5001,619,23503,341
1646099770,10164,49,62,79,5000,619,23523,341
1646099771,10164,49,62,80,5001,617,23534,341
1646099772,10164,49,62,80,5000,620,23512,341
1646099773,10164,50,62,80,5001,621,23518,342
1646099774,10164,50,62,80,5000,621,23520,343
1646099775,10164,50,62,80,5000,620,23542,342
1646099776,10164,50,62,80,5000,620,23558,342
1646099777,10164,49,62,80,5000,619,23521,341
1646099778,10164,49,62,80,5001,619,23533,341
1646099779,10164,49,62,80,5000,620,23527,342
1646099780,10164,49,62,80,5000,620,23529,341
1646099781,10164,49,62,80,5000,620,23541,342
1646099782,10164,50,62,80,5000,621,23529,342
1646099783,10164,50,62,80,5000,622,23515,342
1646099784,10164,49,62,80,5000,622,23507,342
1646099785,10164,49,62,80,5000,621,23509,342
1646099786,10164,49,62,80,5000,621,23522,342
1646099787,10164,49,62,80,5001,621,23505,341
1646099788,10164,49,62,80,5000,619,23537,342
1646099789,10164,49,62,80,5000,621,23505,341
1646099790,10164,49,62,80,5001,621,23496,341
1646099791,10164,49,62,80,5001,621,23520,342
1646099792,10164,49,61,80,5001,622,23475,342
1646099793,10164,50,62,80,5000,622,23508,342
1646099794,10164,49,61,80,5000,622,23465,341
1646099795,10164,49,62,80,5000,621,23483,341
1646099796,10164,49,62,80,5000,620,23498,341
1646099797,10164,49,62,80,5001,620,23502,341
1646099798,10164,49,62,80,5001,620,23497,341
1646099799,10164,49,62,80,5000,618,23513,340
1646099800,10164,49,62,80,5001,617,23525,340
1646099801,10164,49,62,80,5001,618,23517,340
1646099802,10164,49,62,80,5001,618,23522,340
1646099803,10164,49,62,80,5001,618,23516,340
1646099804,10164,49,61,79,5001,619,23451,340
1646099805,10164,49,62,79,5001,618,23493,340
1646099806,10164,49,62,80,5001,619,23520,341
1646099807,10164,49,62,80,5002,619,23533,341
1646099808,10164,49,62,80,5001,619,23499,341
1646099809,10164,49,62,80,5001,618,23497,340
1646099810,10164,49,62,80,5001,618,23521,340
1646099811,10164,49,62,79,5001,618,23503,340
1646099812,10164,49,62,79,5001,618,23504,340
1646099813,10164,49,62,79,5001,618,23500,340
1646099814,10164,49,62,80,5001,616,23522,340
1646099815,10164,49,62,79,5001,616,23495,340
1646099816,10164,49,61,79,5001,617,23481,340
1646099817,10164,49,61,79,5001,618,23464,340
1646099818,10164,49,62,80,5001,617,23530,340
1646099819,10164,49,62,79,5001,615,23531,340
1646099820,10164,49,62,79,5001,616,23527,340
1646099821,10164,49,62,79,5001,617,23512,340
1646099822,10164,49,62,79,5001,617,23495,340
1646099823,10164,49,62,80,5001,617,23515,340
1646099824,10164,49,62,80,5002,618,23506,340
1646099825,10164,49,62,80,5002,618,23523,340
1646099826,10164,49,62,80,5002,619,23507,341
1646099827,10164,49,61,79,5001,619,23454,340
1646099828,10164,49,62,79,5001,617,23514,340
1646099829,10164,49,62,79,5001,617,23508,340
1646099830,10164,49,62,80,5001,616,23540,340
1646099831,10164,49,62,79,5001,618,23518,340
1646099832,10164,49,62,80,5001,617,23518,341
1646099833,10164,49,62,79,5001,619,23535,340
1646099834,10164,49,62,80,5001,618,23477,340
1646099835,10164,49,62,80,5002,617,23532,340
1646099836,10164,49,61,79,5002,619,23467,340
1646099837,10164,49,62,80,5002,617,23525,340
1646099838,10164,49,62,79,5001,616,23535,340
1646099839,10164,49,62,79,5002,618,23507,340
1646099840,10164,49,62,80,5003,618,23510,340
1646099841,10165,49,62,80,5003,617,23501,340
1646099842,10165,49,62,79,5002,618,23515,340
1646099843,10165,49,62,79,5001,615,23520,339
1646099844,10165,49,62,79,5002,615,23518,339
1646099845,10165,49,62,79,5002,616,23517,340
1646099846,10165,49,62,79,5002,617,23511,340
1646099847,10165,49,61,79,5001,617,23484,339
1646099848,10165,49,62,79,5001,615,23503,339
1646099849,10165,49,62,79,5001,615,23505,339
1646099850,10165,49,62,79,5001,615,23490,339
1646099851,10165,49,62,79,5000,616,23504,339
1646099852,10165,49,62,79,5000,616,23520,340
1646099853,10165,49,62,79,5001,616,23514,340
1646099854,10165,49,61,79,5000,618,23465,339
1646099855,10165,49,62,79,5001,618,23487,340
1646099856,10165,49,62,79,5000,618,23486,340
1646099857,10165,49,62,80,5000,615,23538,340
1646099858,10165,49,62,80,5000,615,23532,340
1646099859,10165,49,62,79,5001,616,23527,339
1646099860,10165,49,62,79,5002,617,23517,340
1646099861,10165,49,62,79,5001,616,23528,340
1646099862,10165,49,62,79,5001,617,23501,339
1646099863,10165,49,61,79,5001,616,23489,339
1646099864,10165,49,62,79,5001,616,23511,339
1646099865,10165,49,62,79,5001,617,23517,340
1646099866,10165,49,62,79,5001,617,23515,340
1646099867,10165,49,62,79,5002,617,23502,340
1646099868,10165,49,62,79,5002,617,23515,340
1646099869,10165,49,62,79,5001,619,23493,340
1646099870,10165,49,62,80,5001,617,23518,340
1646099871,10165,49,61,79,5001,618,23490,339
1646099872,10165,49,62,79,5002,617,23501,339
1646099873,10165,49,61,79,5002,616,23475,339
1646099874,10165,49,62,79,5002,616,23467,339
1646099875,10165,49,62,79,5002,616,23522,339
1646099876,10165,49,62,79,5001,616,23522,339
1646099877,10165,49,61,79,5001,616,23498,339
1646099878,10165,49,62,79,5001,617,23512,340
1646099879,10165,49,62,79,5001,617,23495,340
1646099880,10165,49,61,79,5001,618,23492,339
1646099881,10165,49,61,79,5002,621,23317,338
1646099882,10165,49,61,79,5002,618,23475,338
1646099883,10165,49,61,79,5001,619,23452,339
1646099884,10165,49,61,79,5001,618,23479,339
1646099885,10165,49,61,79,5001,618,23454,339
1646099886,10165,49,61,79,5001,618,23437,339
1646099887,10165,49,61,79,5001,619,23434,339
1646099888,10165,49,61,79,5002,617,23453,339
1646099889,10165,49,61,79,5002,617,23464,339
1646099890,10165,49,61,79,5001,617,23472,339
1646099891,10165,49,61,79,5001,619,23425,339
1646099892,10165,49,61,79,5001,618,23433,339
1646099893,10165,49,61,79,5001,619,23428,339
1646099894,10165,49,61,79,5002,618,23446,339
1646099895,10165,49,61,79,5002,617,23479,339
1646099896,10165,49,62,79,5002,618,23494,339
1646099897,10165,49,61,79,5002,620,23483,340
1646099898,10165,49,61,79,5002,618,23466,339
1646099899,10165,49,61,79,5002,619,23448,339
1646099900,10165,49,61,79,5002,620,23461,340
1646099901,10165,49,61,79,5003,620,23475,340
1646099902,10165,49,61,79,5002,618,23474,339
1646099903,10165,49,61,79,5003,619,23471,339
1646099904,10165,49,61,79,5002,617,23485,339
1646099905,10165,49,61,79,5002,617,23488,339
1646099906,10165,49,61,79,5002,617,23482,339
1646099907,10165,49,61,79,5002,617,23490,339
1646099908,10165,49,61,79,5002,616,23489,339
1646099909,10165,49,61,79,5003,616,23488,339
1646099910,10165,49,61,79,5002,617,23472,339
1646099911,10165,48,61,79,5002,617,23477,339
1646099912,10165,49,61,79,5002,617,23468,338
1646099913,10165,49,61,79,5002,617,23495,339
1646099914,10165,49,61,79,5002,618,23447,339
1646099915,10166,49,61,79,5002,617,23478,339
1646099916,10166,49,61,79,5002,617,23461,339
1646099917,10166,49,61,79,5002,618,23440,339
1646099918,10166,48,61,79,5002,617,23421,338
1646099919,10166,49,61,79,5002,618,23452,339
1646099920,10166,48,61,79,5001,617,23434,338
1646099921,10166,49,61,79,5002,617,23438,338
1646099922,10166,49,61,79,5002,618,23441,339
1646099923,10166,49,61,79,5002,619,23413,339
1646099924,10166,49,61,79,5002,620,23422,339
1646099925,10166,49,61,79,5002,617,23474,339
1646099926,10166,49,61,79,5001,619,23464,339
1646099927,10166,49,61,79,5001,619,23446,339
1646099928,10166,49,61,79,5001,619,23437,339
1646099929,10166,49,61,79,5002,619,23441,339
1646099930,10166,48,61,79,5002,617,23443,338
1646099931,10166,49,62,79,5002,614,23541,339
1646099932,10166,49,62,79,5001,614,23540,339
1646099933,10166,48,61,79,5001,615,23497,338
1646099934,10166,49,62,80,5002,614,23564,340
1646099935,10166,49,62,79,5002,615,23506,339
1646099936,10166,49,62,79,5002,615,23527,339
1646099937,10166,49,62,79,5001,615,23522,339
1646099938,10166,49,61,79,5001,617,23494,339
1646099939,10166,49,62,79,5001,615,23507,339
1646099940,10166,48,62,79,5001,614,23528,339
1646099941,10166,48,62,79,5001,614,23516,338
1646099942,10166,48,62,79,5001,615,23499,338
1646099943,10166,48,61,79,5001,615,23492,338
1646099944,10166,48,62,79,5000,614,23509,338
1646099945,10166,48,62,79,5001,613,23510,338
1646099946,10166,48,61,79,5001,613,23500,338
1646099947,10166,48,61,79,5001,614,23486,338
1646099948,10166,49,62,79,5001,616,23515,339
1646099949,10166,49,62,79,5001,617,23493,340
1646099950,10166,49,61,79,5001,618,23476,339
1646099951,10166,49,61,79,5001,618,23475,339
1646099952,10166,49,61,79,5001,618,23469,339
1646099953,10166,49,61,79,5001,615,23503,339
1646099954,10166,49,62,79,5001,616,23501,339
1646099955,10166,49,61,79,5001,617,23463,338
1646099956,10166,48,61,79,5000,616,23467,338
1646099957,10166,49,61,79,5000,616,23478,338
1646099958,10166,49,61,79,5001,618,23488,339
1646099959,10166,49,61,79,5001,617,23478,339
1646099960,10166,49,61,79,5001,616,23496,339
1646099961,10166,49,61,79,5001,619,23480,339
1646099962,10166,49,61,79,5001,618,23465,339
1646099963,10166,49,61,79,5001,616,23486,339
1646099964,10166,49,61,79,5001,617,23479,339
1646099965,10166,49,61,79,5001,617,23459,339
1646099966,10166,48,61,79,5000,615,23462,338
1646099967,10166,49,61,79,5000,615,23491,339
1646099968,10166,49,61,79,5000,617,23481,339
1646099969,10166,48,61,79,5001,615,23466,338
1646099970,10166,49,61,79,5000,617,23469,338
1646099971,10166,49,61,79,5000,616,23485,339
1646099972,10166,48,61,79,5000,615,23483,338
1646099973,10166,48,61,79,5000,616,23473,338
1646099974,10166,48,61,79,5000,616,23463,338
1646099975,10166,48,61,79,5000,615,23483,338
1646099976,10166,48,61,79,5000,614,23480,338
1646099977,10166,48,62,79,5000,614,23487,338
1646099978,10166,48,62,79,5000,613,23507,338
1646099979,10166,48,61,79,5000,615,23476,338
1646099980,10166,48,61,79,5000,615,23480,338
1646099981,10166,48,62,79,5000,614,23501,339
1646099982,10166,48,61,79,5000,614,23486,338
1646099983,10166,48,61,79,5000,615,23503,338
1646099984,10166,49,61,79,5000,615,23486,338
1646099985,10166,48,61,79,5001,615,23481,338
1646099986,10166,48,62,79,5001,614,23501,338
1646099987,10166,48,61,79,5001,614,23489,338
1646099988,10166,48,61,79,5001,614,23469,338
1646099989,10167,48,61,79,5001,615,23471,338
1646099990,10167,48,61,79,5001,615,23475,338
1646099991,10167,48,61,79,5001,614,23478,338
1646099992,10167,48,61,79,5001,615,23475,338
1646099993,10167,48,61,79,5001,614,23492,338
1646099994,10167,48,62,79,5001,614,23523,338
1646099995,10167,48,61,79,5001,614,23504,338
1646099996,10167,48,62,79,5001,614,23504,338
1646099997,10167,48,61,79,5001,615,23496,338
1646099998,10167,48,62,79,5001,614,23506,338
1646099999,10167,48,62,79,5001,612,23524,338
1646100000,10167,48,62,79,5001,614,23521,338
1646100001,10167,48,62,79,5001,613,23517,338
1646100002,10167,48,61,79,5000,614,23496,338
1646100003,10167,48,61,79,5000,614,23496,338
1646100004,10167,48,61,79,5000,614,23484,337
1646100005,10167,48,61,79,5000,613,23482,337
1646100006,10167,48,61,79,5000,614,23475,338
1646100007,10167,48,61,78,5000,615,23419,337
1646100008,10167,48,61,78,4999,615,23398,336
1646100009,10167,48,62,79,4999,613,23540,338
1646100010,10167,48,62,79,4999,614,23507,339
1646100011,10167,49,62,79,4999,614,23537,339
1646100012,10167,49,62,79,4999,613,23562,339
1646100013,10167,49,62,79,4999,614,23518,339
1646100014,10167,49,62,79,4999,613,23557,339
1646100015,10167,49,62,79,5000,614,23580,339
1646100016,10167,49,62,79,4999,615,23519,339
1646100017,10167,48,62,79,5000,614,23504,338
1646100018,10167,48,62,79,5000,613,23512,338
1646100019,10167,48,62,79,5000,614,23527,338
1646100020,10167,48,61,79,5000,614,23494,338
1646100021,10167,48,61,79,4999,614,23498,338
1646100022,10167,48,62,79,5000,614,23507,338
1646100023,10167,48,62,79,5001,612,23519,338
1646100024,10167,48,62,79,5001,614,23527,338
1646100025,10167,49,61,79,5001,615,23490,339
1646100026,10167,48,62,79,5001,614,23512,339
1646100027,10167,48,62,79,5001,614,23519,338
1646100028,10167,48,62,79,5000,615,23515,338
1646100029,10167,49,62,79,5001,615,23506,339
1646100030,10167,48,61,79,5000,615,23482,338
1646100031,10167,48,62,79,5000,614,23517,338
1646100032,10167,48,62,79,5001,613,23515,338
1646100033,10167,48,62,79,5000,614,23514,338
1646100034,10167,48,62,79,5000,614,23513,338
1646100035,10167,48,62,79,5000,615,23505,338
1646100036,10167,48,61,79,5001,614,23507,338
1646100037,10167,48,62,79,5000,613,23513,337
1646100038,10167,48,62,79,5000,612,23524,338
1646100039,10167,48,61,79,5000,612,23505,337
1646100040,10167,48,62,79,5000,612,23520,337
1646100041,10167,48,61,79,5000,611,23515,337
1646100042,10167,48,61,79,5000,612,23479,337
1646100043,10167,48,62,79,5000,611,23513,337
1646100044,10167,48,61,79,5001,612,23504,337
1646100045,10167,48,62,79,5001,612,23526,338
1646100046,10167,48,61,79,5001,612,23513,337
1646100047,10167,48,61,79,5000,612,23511,337
1646100048,10167,48,61,79,5000,614,23493,338
1646100049,10167,48,61,79,5000,613,23531,337
1646100050,10167,48,62,79,5001,612,23529,338
1646100051,10167,48,61,79,5001,613,23505,338
1646100052,10167,48,62,79,5001,612,23513,337
